0.00066855	-105092921.82	0,1.75236e-05,4.21476e-05,7.67492e-05,0.000125371,0.000193694,0.000289702,0.000424611,0.000614184,0.000880571,0.0012549,0.0017809,0.00252003,0.00355865,0.00501812,0.00706895,0.00995077,0.0140003,0.0196906,0.0276867,inf	89.6834,89.6834,166.771,223.712,264.132,288.327,304.888,317.801,330.588,345.847,364.318,385.507,406.339,420.452,424.393,420.842,414.003,407.305,402.138,402.138
0.000688182	-105061813.52	0,1.75236e-05,4.21476e-05,7.67492e-05,0.000125371,0.000193694,0.000289702,0.000424611,0.000614184,0.000880571,0.0012549,0.0017809,0.00252003,0.00355865,0.00501812,0.00706895,0.00995077,0.0140003,0.0196906,0.0276867,inf	34.8272,34.8272,105.945,175.903,230.56,261.597,281.046,294.554,308.357,327.138,352.405,384.284,419.29,446.609,457.168,452.967,441.074,428.583,418.206,418.206
0.000706145	-105047136.03	0,1.75236e-05,4.21476e-05,7.67492e-05,0.000125371,0.000193694,0.000289702,0.000424611,0.000614184,0.000880571,0.0012549,0.0017809,0.00252003,0.00355865,0.00501812,0.00706895,0.00995077,0.0140003,0.0196906,0.0276867,inf	18.832,18.832,81.508,157.772,221.684,256.064,275.467,286.49,297.936,316.366,343.901,381.498,426.534,465.863,484.595,481.963,466.608,449.181,433.449,433.449
0.000722534	-105038342.01	0,1.75236e-05,4.21476e-05,7.67492e-05,0.000125371,0.000193694,0.000289702,0.000424611,0.000614184,0.000880571,0.0012549,0.0017809,0.00252003,0.00355865,0.00501812,0.00706895,0.00995077,0.0140003,0.0196906,0.0276867,inf	12.7673,12.7673,69.2697,149.816,221.122,257.925,276.823,284.724,292.869,309.518,337.258,377.838,430.029,480.013,507.66,508.217,490.747,469.154,447.783,447.783
0.000737636	-105032392.05	0,1.75236e-05,4.21476e-05,7.67492e-05,0.000125371,0.000193694,0.000289702,0.000424611,0.000614184,0.000880571,0.0012549,0.0017809,0.00252003,0.00355865,0.00501812,0.00706895,0.00995077,0.0140003,0.0196906,0.0276867,inf	10.1039,10.1039,62.2059,145.815,223.173,262.094,280.771,285.765,290.555,304.957,331.908,373.85,431.122,490.412,527.198,532.095,513.638,488.556,461.138,461.138
0.000751709	-105028051.35	0,1.75236e-05,4.21476e-05,7.67492e-05,0.000125371,0.000193694,0.000289702,0.000424611,0.000614184,0.000880571,0.0012549,0.0017809,0.00252003,0.00355865,0.00501812,0.00706895,0.00995077,0.0140003,0.0196906,0.0276867,inf	8.85987,8.85987,57.7622,143.507,225.687,266.529,285.457,288.053,289.78,301.882,327.564,369.867,430.694,498.036,543.872,553.913,535.411,507.432,473.425,473.425
0.000764954	-105024712.81	0,1.75236e-05,4.21476e-05,7.67492e-05,0.000125371,0.000193694,0.000289702,0.000424611,0.000614184,0.000880571,0.0012549,0.0017809,0.00252003,0.00355865,0.00501812,0.00706895,0.00995077,0.0140003,0.0196906,0.0276867,inf	8.2924,8.2924,54.8462,142.035,227.902,270.441,290.07,290.838,289.914,299.844,324.041,366.069,429.315,503.585,558.205,573.938,556.177,525.821,484.569,484.569
0.000777524	-105022040.23	0,1.75236e-05,4.21476e-05,7.67492e-05,0.000125371,0.000193694,0.000289702,0.000424611,0.000614184,0.000880571,0.0012549,0.0017809,0.00252003,0.00355865,0.00501812,0.00706895,0.00995077,0.0140003,0.0196906,0.0276867,inf	8.07736,8.07736,52.9221,141.08,229.634,273.591,294.272,293.743,290.6,298.559,321.2,362.54,427.35,507.564,570.608,592.392,576.027,543.75,494.501,494.501
0.00078953	-105019831.99	0,1.75236e-05,4.21476e-05,7.67492e-05,0.000125371,0.000193694,0.000289702,0.000424611,0.000614184,0.000880571,0.0012549,0.0017809,0.00252003,0.00355865,0.00501812,0.00706895,0.00995077,0.0140003,0.0196906,0.0276867,inf	8.05305,8.05305,51.6897,140.524,230.925,275.984,297.948,296.576,291.619,297.833,318.924,359.312,425.036,510.34,581.403,609.46,595.042,561.242,503.159,503.159
0.000801058	-105017960.19	0,1.75236e-05,4.21476e-05,7.67492e-05,0.000125371,0.000193694,0.000289702,0.000424611,0.000614184,0.000880571,0.0012549,0.0017809,0.00252003,0.00355865,0.00501812,0.00706895,0.00995077,0.0140003,0.0196906,0.0276867,inf	8.1272,8.1272,50.9582,140.319,231.885,277.714,301.09,299.241,292.833,297.529,317.12,356.385,422.526,512.186,590.85,625.302,613.291,578.314,510.486,510.486
