left_time_boundary	im_N1	im_N2	m	M
0.0	14006830.90268458	14447398.11475107	0.0003897983914880239	0.4447398114778317
754.6445544554456	17130764.862608973	17669591.48003031	0.0003897983914880239	0.7669591480063633
1868.3267326732675	17177766.49732027	17669591.480055485	9.558338971149988e-24	0.7669591480063633
3511.871287128713	1760483.6606044362	1949452.0733362841	3.280060327583019e-36	0.7669591480063633
5937.376237623763	584702.7703889544	585891.021048011	3.280060327583019e-36	0.7669591480063633
9516.871287128713	293976.94609602203	324096.33107535064	3.4836850612720177e-25	0.7669591480063633
14799.40594059406	163271.30757309514	226139.41061378867	3.1739491934849285e-29	0.7669591480063633
22595.148514851488	120052.18824529136	177666.0780353703	3.175702473491682e-32	0.7669591480063633
34100.0	112568.27964789327	166654.60696934213	1.3052970655167296e-05	0.8503987148030181
51078.51485148515	119401.04174609322	161182.1913184336	7.4887095529308315e-06	0.8972095018337549
76134.9504950495	135259.99165018197	153534.0213602156	1.1478436055966103e-05	0.9560173376013696
113112.87128712871	137005.1473791723	141930.1988313168	7.187324159452413e-06	0.9799271793927674
167683.1683168317	126390.15974009024	127221.43269834116	6.397466052922584e-06	0.9928368922048421
248216.83168316833	108565.49259553952	108908.75523052638	8.481522643759899e-06	0.9990460133472608
367066.3366336634	86209.5653971181	86192.25090294894	1.115896721268067e-05	0.9999809666164351
542461.3861386139	83484.55646396348	83327.46777300286	9.30992132855403e-06	0.99999984640438
801304.9504950496	52268.64738909993	53168.72687874906	3.975588847874243e-06	0.9999999926328097
1183297.0297029703	23404.74553330379	23189.042837620986	3.7306033565863905e-06	0.9999999998902075
1747039.6039603963	23789.744233737983	23789.744232888323	6.163784097653805e-39	0.9999999998902075
2578980.198019802	23789.744233737983	23789.744232888323	6.163784097653805e-39	0.9999999998902075
