left_time_boundary	im_N1	im_N2	m	M
0.0	19010310.07710695	17989667.174078785	0.003736645273096692	0.9964339228905489
754.191089108911	19044258.449842557	18021792.89554982	0.003736645273096692	0.9999991294906199
1867.2079207920792	2.1932569960483717	2.1932337216956035	1.2902691447996891e-08	0.9999991295275171
3509.762376237624	2.099548470780234	2.0995406554208302	1.858718290189054e-07	0.9999991303115652
5933.80198019802	2.099249360997996	2.0992417834382233	5.380830223308999e-07	0.9999991336532623
9511.138613861387	2.1000354817450164	2.092889038062924	0.0010173500373585444	0.9999999999812699
14790.49504950495	2.1004288287495174	2.1003499065993845	6.449247102682784e-05	0.9999999999931435
22581.584158415844	2.1003338110330767	2.100312627170875	4.790884978163597e-05	0.9999999999977216
34079.50495049505	2.058448783885724	2.0584453412972805	2.9357087209732566e-05	0.9999999999991587
51047.72277227723	2.0187694960006057	2.0187693821734705	9.813045963363723e-06	0.9999999999994853
76089.1089108911	2.100332008848242	2.100331716706686	8.736653243792498e-08	0.9999999999994886
113044.55445544554	2.2627651478402604	2.2627647250166896	2.6623511303591797e-30	0.9999999999994886
167582.17821782178	2.095283148931715	2.0952831122805424	1.3450867690619815e-22	0.9999999999994886
248067.32673267327	2.080992341289561	2.0809920722453494	2.6623511303591797e-30	0.9999999999994886
366845.54455445544	2.100331601313335	2.1003315961940032	1.3450867690619815e-22	0.9999999999994886
542134.6534653465	2.100331601313335	2.1003315961940032	2.6623511303591797e-30	0.9999999999994886
800821.7821782178	2.100331605138233	2.1003316000185146	1.3450867690619815e-22	0.9999999999994886
1182584.1584158416	2.1003316065679054	2.100331555038128	9.81616516404409e-05	1.0
1745980.198019802	2.099752354634194	2.0997523806958824	9.99627674385323e-05	1.0
2577425.7425742573	2.099752354634194	2.0997523806958824	9.99627674385323e-05	1.0
