The split time is estimated to be around [0.0, 0.0, 0.0] gens (i.e. 0.25,0.5,0.75 quantile)
Initial Chi-Square distance is 3.932690758399741e+273 and final Chi-Square distance is 8.224127489579703e-05
left_boundaries	IM_lambda00	IM_lambda01	IM_lambda11	IM_rCCR	MSMC_lambda00	MSMC_lambda01	MSMC_lambda11	MSMC_rCCR	msmc_N1	msmc_N2	naive_im_N1	naive_im_N2	im_N1	im_N2
0.0	5.8113801533778855e-08	0.0	5.2090485072555166e-08	0.0	1.3861643999999996e-07	3.9678456e-09	1.8149801e-08	0.05062117423610356	3607075.75522788	27548511.413430925	8603808.162668092	9598681.972409472	17185258.88231148	19172421.270452775
749.7544554455445	2.7559608389390407e-08	2.7550315946291977e-08	2.754385296064984e-08	0.999948651910661	1.3861643999999996e-07	3.9678456e-09	1.8149801e-08	0.05062117423610356	3607075.75522788	27548511.413430925	8603808.162668092	9598681.972409472	17207612.90423119	19197360.128125433
1856.2178217821784	1.6346553745537576e-08	1.634612508388914e-08	1.634649198386772e-08	0.9999756657231144	1.3861643999999996e-07	6.2455067e-09	1.8149801e-08	0.07967923017303198	3607075.75522788	27548511.413430925	1.058351980268924	1.0583439350558674	2.1167035397311667	2.1166874493082526
3489.1188118811883	1.7923001300244747e-07	1.792253123516994e-07	1.7922933575240385e-07	0.9999756623687377	6.78059864e-07	6.6838669e-08	5.331122693e-07	0.1103702226336551	737398.0182965084	937888.7502561555	1.0501215040889482	1.050124656255719	2.100242591004411	2.1002488953367004
5898.90099009901	5.517661072465937e-07	5.517516227336968e-07	5.517640212589751e-07	0.9999756390537234	1.1775739480000001e-06	2.7567343999999996e-07	1.0526406849999998e-06	0.24721695922977113	424601.78475347854	474995.8909292967	1.0499032829252484	1.0499059416734833	2.0998061504018914	2.099811467897309
9455.198019801981	7.740711855656988e-07	7.740508322348413e-07	7.740682532030281e-07	0.9999756001958878	2.00942934e-06	8.489474199999999e-07	1.69975526e-06	0.4577542029048648	248826.86345169024	294159.99571608915	1.1081794073051174	1.114148357972514	2.2163588145997237	2.22829671593446
14703.465346534655	2.488300322441799e-08	2.488234628815749e-08	2.4882908579761623e-08	0.9999755007429699	3.456044260000001e-06	1.6258576e-06	2.48374756e-06	0.5474459877619076	144674.07312659817	201308.7030471003	1.0396654972315396	1.0396589673490575	2.0793309944593377	2.079317934694373
22448.71287128713	8.86746125354169e-09	8.867227100889158e-09	8.867427518580058e-09	0.9999754963028518	4.508363260000001e-06	2.41895e-06	2.9986132399999997e-06	0.6444538623505748	110904.99393343026	166743.7445183828	1.1642621144487806	1.1642749951391262	2.3285242288960353	2.3285499902767266
33879.0099009901	2.9861390936828034e-09	2.9860602371264194e-09	2.9861277338262467e-09	0.9999754945215211	4.487219919999998e-06	2.8276565999999997e-06	3.1680063999999995e-06	0.7387519275850752	111427.5673834146	157827.96398391118	1.1313296246879512	1.1313317387126562	2.262659249375338	2.262663477424748
50747.52475247525	8.093908832661053e-10	8.093695069249351e-10	8.093878036458309e-10	0.9999754919789923	4.03410463e-06	2.9789242999999996e-06	3.100498e-06	0.8350638303173443	123943.2404111938	161264.4162324891	1.0432587522130872	1.0432587218214824	2.0865175044258795	2.0865174436426694
75641.58415841585	7.344838306377213e-11	7.344644329533322e-11	7.3448103599755e-11	0.9999754924508919	3.6031224800000005e-06	3.1448470999999997e-06	3.0376275200000002e-06	0.9471361216730037	138768.5272358546	164602.1431883788	1.0396501398706817	1.039650127452191	2.079300279741092	2.079300254904111
112379.20792079209	8.950865510946556e-35	8.950629125750134e-35	8.950831454658758e-35	0.9999754931554317	3.3587792399999996e-06	3.4162947e-06	3.10841337e-06	1.0565000630157513	148863.609148662	160853.76701361954	1.05004842847318	1.0500484258775058	2.100096856946086	2.1000968517547376
166596.0396039604	8.950865575383683e-35	8.950629174334847e-35	8.950831517639342e-35	0.9999754914659179	3.4004073999999994e-06	3.8338892999999996e-06	3.387917739999999e-06	1.129553820988604	147041.20453331564	147583.276328309	1.0644839029581459	1.0644839003464788	2.1289678059160138	2.1289678006926795
246607.9207920792	8.950865486945819e-35	8.950629086114224e-35	8.950831428470487e-35	0.9999754915307788	4.0266114400000005e-06	4.5573624e-06	4.012139149999999e-06	1.1338484380070808	124173.88850412641	124621.79932119256	1.0716677081805706	1.0716677055283044	2.143335416360862	2.1433354110563294
364688.1188118812	8.950865522288533e-35	8.950628977321239e-35	8.950831465354108e-35	0.9999754753417809	5.294185680000001e-06	5.602409399999999e-06	5.3821849599999996e-06	1.0494969852414189	94443.23078596668	92899.07420795885	1.0501657663124035	1.0501657637465904	2.100331532624533	2.100331527492907
538946.5346534654	8.950865474119869e-35	8.950629080704397e-35	8.950831416452351e-35	0.9999754923141584	6.823302449999999e-06	6.561323599999999e-06	6.71899571e-06	0.9690118357281834	73278.29942522921	74415.88320347357	1.0501657663124035	1.0501657637465904	2.100331532624533	2.100331527492907
