left_time_boundary	im_N1	im_N2	m	M
0.0	16899563.78133876	15263313.6242407	0.003947015599419652	0.9961464401664226
704.1722772277228	16932179.452081863	15292771.379367298	0.003947015599419652	0.9999989452304515
1743.3663366336636	2.012995748720479	2.012996755838421	2.7540049619599515e-08	0.9999989453195465
3276.9900990099013	2.0833111544344796	2.0833033074351732	5.330172843231142e-07	0.9999989478611402
5540.267326732674	2.0994941765359783	2.099494563110415	6.822648382524693e-07	0.9999989526455105
8880.356435643564	2.0868056552045005	2.0954524679249777	0.0011093654517965303	0.9999999999813638
13809.60396039604	2.1003359148946594	2.100360226140312	7.14295578615226e-05	0.9999999999934077
21083.960396039605	2.0707206663954363	2.0707121859239663	4.76478258000685e-05	0.99999999999763
31819.30693069307	2.0853294617524005	2.085327044985661	2.8035168588264092e-05	0.9999999999990251
47662.27722772277	2.075924240770748	2.0759233699656403	1.0651665025357303e-05	0.9999999999994076
71042.87128712871	2.100331636426499	2.100331536918025	4.886776433811775e-07	0.9999999999994272
105547.52475247525	2.202252004514366	2.2022519990693272	1.1348677642633434e-26	0.9999999999994272
156468.3168316832	2.08801797267907	2.088017976609129	2.6623511303591797e-30	0.9999999999994272
231615.84158415845	2.05879475521192	2.058794753996113	1.3450867690619815e-22	0.9999999999994272
342515.8415841584	2.1003315325606167	2.1003315402742375	2.6623511303591797e-30	0.9999999999994272
506180.19801980205	2.1003319946597387	2.1003319901563113	2.6623511303591797e-30	0.9999999999994272
747711.8811881188	2.1003113204436676	2.100310717191655	4.5806149601761184e-05	1.0
1104158.4158415843	2.1003316064451036	2.1003314376217666	9.987241562020997e-05	1.0
1630188.1188118814	2.0867994999995014	2.0867993740625246	9.99867733101748e-05	1.0
2406495.0495049506	2.0867994999995014	2.0867993740625246	9.99867733101748e-05	1.0
