The split time is estimated to be around [0.0, 0.0, 0.0] gens (i.e. 0.25,0.5,0.75 quantile)
Initial Chi-Square distance is 3.9078371518824394e+276 and final Chi-Square distance is 0.00010221848051074483
left_boundaries	IM_lambda00	IM_lambda01	IM_lambda11	IM_rCCR	MSMC_lambda00	MSMC_lambda01	MSMC_lambda11	MSMC_rCCR	msmc_N1	msmc_N2	naive_im_N1	naive_im_N2	im_N1	im_N2
0.0	7.777352258326643e-08	0.0	7.121833755327565e-08	0.0	3.9810968e-07	4.3435655999999996e-09	9.462296100000002e-08	0.01763051699268285	1255935.2990361853	5284129.715619446	6428923.152666598	7020663.738829478	12836367.063033536	14017871.210727502
684.7376237623763	3.726018313561425e-08	3.724659862503163e-08	3.723814416802379e-08	0.9999311386743776	3.9810968e-07	4.3435655999999996e-09	9.462296100000002e-08	0.01763051699268285	1255935.2990361853	5284129.715619446	6428923.152666598	7020663.738829478	12857841.542998377	14041322.276982175
1695.2574257425742	6.044525421856291e-08	6.044367826349564e-08	6.044502885301638e-08	0.9999757917302063	3.9810968e-07	1.3315334999999998e-08	9.462296100000002e-08	0.05404689639791896	1255935.2990361853	5284129.715619446	1.0260530923740252	1.0260560506853005	2.052105424818691	2.052111341439051
3186.544554455446	3.648898961088346e-07	3.648803805213049e-07	3.64888535424349e-07	0.9999757864992849	2.0011736000000004e-06	2.0769841999999997e-07	2.9435748049999996e-07	0.18095892646747366	249853.38603307575	1698614.8921736	1.036873275274147	1.0368796572608627	2.073745783838869	2.0737585478075813
5387.3564356435645	5.057897086645627e-07	5.057765058305281e-07	5.057878206866906e-07	0.9999757629153615	3.049623289999999e-06	2.3741969e-07	7.2426595e-07	0.12582228830859915	163954.67651350476	690354.1440820184	1.0501684597643837	1.0501657419554578	2.1003361455418013	2.1003307099259523
8635.257425742575	1.060399234825648e-06	1.0603715467433902e-06	1.0603953082203569e-06	0.9999757404320974	5.328285299999998e-06	1.0413302e-06	1.46643112e-06	0.3065117469611779	93838.81902870332	340963.84970335325	1.0499919207286077	1.0447828461231665	2.0999838414298893	2.089565692219143
13428.41584158416	3.576853199579732e-08	3.57675920222576e-08	3.5768397590036895e-08	0.9999755994375336	8.161397919999999e-06	2.4079814e-06	2.4330940400000005e-06	0.45457232099310596	61264.01443736983	205499.66083513974	1.050165815241473	1.0501891233586103	2.1003316304728776	2.1003782467071517
20502.079207920793	1.2602751242282196e-08	1.2602419957546372e-08	1.260270387354977e-08	0.9999755925558022	9.261724240000003e-06	3.2147088e-06	3.0528441800000004e-06	0.5220984918609107	53985.628058388385	163781.69684376093	1.0041749136800036	1.0041875957226354	2.0083498273567257	2.0083751914419894
30941.08910891089	4.16973120421506e-09	4.169621563697794e-09	4.1697154793046985e-09	0.9999755911714655	7.694544609999999e-06	3.4685520999999996e-06	3.1770842799999998e-06	0.6380924395221883	64981.10354057718	157377.0022871411	1.135255425096098	1.135260072277402	2.2705108501909974	2.2705201445536054
46346.73267326733	1.0764871772692976e-09	1.0764588755694498e-09	1.0764831304135546e-09	0.9999755888208188	5.64170345e-06	3.4870956999999997e-06	3.1110716899999993e-06	0.7967977342555151	88625.71463234212	160716.3221622836	1.0526940341219484	1.0526942031192184	2.105388068243336	2.105388406237876
69082.0792079208	1.619166294005931e-10	1.6191237216828655e-10	1.6191602066669372e-10	0.999975586986945	4.57885722e-06	3.6114469e-06	3.1026775799999995e-06	0.9402930518520857	109197.55213507182	161151.13063085338	1.0501658032567092	1.0501657813732517	2.1003316065129467	2.1003315627460317
102634.65346534655	4.287236116622122e-27	4.287123390254199e-27	4.28721999740109e-27	0.9999755863798204	3.9166487e-06	3.8756124e-06	3.1877014e-06	1.0910533252014143	127660.16007511728	156852.83445933802	1.0501192407583546	1.0501192408616051	2.100238481516237	2.100238481722738
152149.50495049506	4.2872360888936514e-27	4.287123366839111e-27	4.287219971826188e-27	0.9999755871346083	3.6196935499999995e-06	4.2442725e-06	3.42499484e-06	1.2049567745323653	138133.24058883384	145985.62139731573	1.1238159249830473	1.1238159297157293	2.2476318499655896	2.2476318594309537
225222.77227722772	4.28723608382698e-27	4.2871233605003015e-27	4.287219966122108e-27	0.9999755869121882	3.71252972e-06	4.703842699999999e-06	3.959013149999999e-06	1.2263094346756873	134679.05652213877	126294.09932624247	1.054683457943793	1.054683412846297	2.109366915887112	2.10936682569212
333062.37623762374	8.485793008001262e-35	8.48556989434869e-35	8.485761113828917e-35	0.9999755866121732	4.517087639999999e-06	5.3671198e-06	4.960027179999999e-06	1.132648469906372	110690.79013928544	100805.89921283457	1.0501657663084962	1.050165768486681	2.100331532616521	2.1003315369728903
492209.90099009906	4.287236085586447e-27	4.2871233633064786e-27	4.2872199679626924e-27	0.9999755871468842	6.0209735999999996e-06	6.0914211e-06	6.20914468e-06	0.9961344543922105	83043.04805455384	80526.38902271481	1.0501657663084962	1.050165768486681	2.100331532616521	2.1003315369728903
727074.2574257426	1.069139305849657e-22	1.0691112003375194e-22	1.069135286591096e-22	0.9999755916448249	7.5570926999999985e-06	6.469655999999999e-06	7.01362988e-06	0.8880350256452414	66163.01001574323	71289.76130117662	1.0501657820351429	1.0501657685260972	2.1003315640702858	2.1003315370521944
1073683.1683168318	1.4093412769441688e-52	1.4093042193608922e-52	1.409335978601753e-52	0.9999755854190111	0.00024962687319999996	6.9818269999999995e-06	7.0625946799999984e-06	0.054399014168075965	2002.989476214775	70795.51109111647	1.042467783540709	1.0424677471004637	2.084935567081418	2.0849354942009275
1585198.0198019804	5.483241690364957e-97	5.483097521429147e-97	5.483221076293829e-97	0.9999755870414928	0.0012128585	0.00095018578	7.203415949999999e-06	1.5576025570147214	412.249244244073	69411.51301973616	1.035803837357833	1.0358038382886954	2.071607674715666	2.0716076765773908
2340069.3069306933	1.5846304788625565e-162	1.5845888157626243e-162	1.5846245215663983e-162	0.9999755876684912	0.0012128585	0.00095018578	7.5024516999999994e-06	1.5572208839956116	412.249244244073	66644.88089939987	1.035803837357833	1.0358038382886954	2.071607674715666	2.0716076765773908
