The split time is estimated to be around [0.0, 0.0, 0.0] gens (i.e. 0.25,0.5,0.75 quantile)
Initial Chi-Square distance is 3.299230161439632e+273 and final Chi-Square distance is 8.093195918712376e-05
left_boundaries	IM_lambda00	IM_lambda01	IM_lambda11	IM_rCCR	MSMC_lambda00	MSMC_lambda01	MSMC_lambda11	MSMC_rCCR	msmc_N1	msmc_N2	naive_im_N1	naive_im_N2	im_N1	im_N2
0.0	5.5042624114397204e-08	0.0	5.6471297467220126e-08	0.0	8.8324298e-08	3.9588969999999995e-09	9.4747191e-08	0.04324973835767512	5660956.3995628925	5277201.305102544	9083869.238516513	8854055.465791889	18136542.721991424	17677704.401262484
751.1673267326734	2.787682461802356e-08	2.787756777142368e-08	2.788175560486652e-08	0.9999382215252084	8.8324298e-08	3.9588969999999995e-09	9.4747191e-08	0.04324973835767512	5660956.3995628925	5277201.305102544	9083869.238516513	8854055.465791889	18167731.273886934	17708103.910670843
1859.722772277228	1.3107288069817563e-08	1.3107102520446946e-08	1.3107299744342455e-08	0.9999853984632968	8.8324298e-08	3.9586546e-09	9.4747191e-08	0.04324709021184615	5660956.3995628925	5277201.305102544	1.054358978035833	1.0543635159358382	2.108717120042893	2.108726195839305
3495.6930693069307	1.5158967165740715e-07	1.5158752537470243e-07	1.515898067717155e-07	0.9999853958462468	7.712500996e-07	5.1412737e-08	3.9069802729999997e-07	0.0884940313767117	648298.1334580304	1279760.7488713318	1.0501574663004793	1.0501596205427293	2.100314100513246	2.1003184089960394
5910.019801980198	5.779340812052478e-07	5.779258890201568e-07	5.779345962434392e-07	0.9999853794737215	9.991728000000001e-07	3.1733897e-07	9.713169999999998e-07	0.322091461726927	500413.9424131641	514765.0046277375	1.0498267706422002	1.0498242362782553	2.099652712887313	2.099647644161423
9473.009900990099	7.323614054131691e-07	7.323510098381883e-07	7.323620594364282e-07	0.9999853588928317	1.5514407999999999e-06	7.221176799999999e-07	1.77112994e-06	0.4346740740875843	322281.0693131185	282305.6562411225	1.0152139050293665	1.0133189334482795	2.0304278100411404	2.0266378668789993
14731.18811881188	2.3211621672405155e-08	2.321129085793674e-08	2.3211642481372422e-08	0.9999852996570462	2.9871406499999996e-06	1.5415832e-06	2.4838404800000006e-06	0.5635490831970755	167384.1504583991	201301.17212680256	1.0415314796261783	1.0415297717913599	2.0830629592453995	2.0830595435757626
22491.08910891089	8.30396990395255e-09	8.30385153851722e-09	8.303977349594107e-09	0.9999852976103253	4.397535959999999e-06	2.3994468999999997e-06	2.9149670599999996e-06	0.656258710167343	113700.03669054707	171528.5249226796	1.02724643797895	1.0272397328166516	2.054492875955306	2.054479465630709
33942.87128712871	2.8449408812123185e-09	2.8449003376013493e-09	2.844943432472308e-09	0.9999853004951741	4.515526179999998e-06	2.7328681e-06	3.1126079000000003e-06	0.7165233519335309	110729.06679504628	160637.00153173806	1.011690099988059	1.0116886062345878	2.0233801999750916	2.0233772124681493
50843.16831683169	8.261287957525425e-10	8.261170128249099e-10	8.261295365459274e-10	0.99998528883276	4.020901910000001e-06	2.9015179e-06	3.0751470000000002e-06	0.8177840758428478	124350.21077149326	162593.85323693466	1.034926686249255	1.0349266996768036	2.069853372497921	2.0698533993530184
75784.0594059406	9.169008597531208e-11	9.168877869638647e-11	9.169016820302356e-11	0.9999852940242951	3.5773028400000006e-06	3.1147895e-06	3.0306504399999994e-06	0.9427395648899018	139770.10679923312	164981.08571043256	1.0415202313099732	1.0415202250196434	2.0830404626194112	2.0830404500387516
112591.0891089109	7.693556548402871e-32	7.693446864804396e-32	7.693563447843483e-32	0.9999852950625187	3.3365925699999995e-06	3.4252332e-06	3.1115544700000006e-06	1.0623930188788002	149853.4776153386	160691.38587183398	1.0372561258702944	1.0372560946755984	2.0745122517400554	2.0745121893506635
166909.900990099	8.852160648710707e-35	8.852034431164798e-35	8.852168587234213e-35	0.9999852932233775	3.3820688299999996e-06	3.8445346999999994e-06	3.3778743000000003e-06	1.1374458707909276	147838.50510812935	148022.08596098438	1.0197093372843635	1.0197093347909267	2.039418674568203	2.0394186695813294
247073.26732673266	8.852160713166623e-35	8.852034515509012e-35	8.852168651578788e-35	0.9999852954764893	3.9859357099999995e-06	4.5303045e-06	4.0834199e-06	1.122841703589266	125441.05986094795	122446.38372850168	1.0568606209935	1.056860618383162	2.113721241986457	2.1137212367657807
365375.2475247525	8.852160706837442e-35	8.852034494639861e-35	8.852168645511667e-35	0.9999852938191441	5.28051836e-06	5.6327801e-06	5.352311180000001e-06	1.059507270159811	94687.67380632684	93417.58787649561	1.0415201159429717	1.041520120239163	2.0830402318854078	2.083040240477791
539961.3861386139	8.85216071915541e-35	8.852034516291718e-35	8.852168657702329e-35	0.999985294880774	7.002885500000001e-06	6.3198830999999995e-06	6.26115766e-06	0.9529346404810702	71399.13968320629	79857.4364600811	1.0415203365824812	1.0415202250198978	2.083040673164427	2.08304045003926
797611.8811881188	1.5005848797077985e-12	1.5005634860707499e-12	1.5005862254255733e-12	0.9999852947431765	8.664282980000002e-06	7.0535875e-06	6.768767499999999e-06	0.9140885671489101	57708.17979446926	73868.69175222817	1.041520029185582	1.0415201105973602	2.0830400583706377	2.083040221194194
1177841.584158416	6.38754775314725e-42	6.38745668855563e-42	6.387553481426192e-42	0.9999852950314263	1.0154484449999998e-05	8.232782699999999e-06	7.3838473999999995e-06	0.938833039585803	49239.32893510907	67715.37559132114	1.0467579431796274	1.046757750191926	2.093515886359255	2.093515500383852
1738980.1980198023	1.2331131822635405e-90	1.2330956023884672e-90	1.2331142881056591e-90	0.9999852951146231	1.0426260300000001e-05	0.0008640620699999999	0.00063432809216	2.680283015394163	47955.83321471458	788.2356247181345	1.050165800794393	1.0501657871816543	2.100331601588786	2.1003315743633086
