The split time is estimated to be around [0.0, 0.0, 0.0] gens (i.e. 0.25,0.5,0.75 quantile)
Initial Chi-Square distance is 8.407762341085117e+275 and final Chi-Square distance is 9.956573518859572e-05
left_boundaries	IM_lambda00	IM_lambda01	IM_lambda11	IM_rCCR	MSMC_lambda00	MSMC_lambda01	MSMC_lambda11	MSMC_rCCR	msmc_N1	msmc_N2	naive_im_N1	naive_im_N2	im_N1	im_N2
0.0	5.577152560255451e-08	0.0	5.095360736634604e-08	0.0	7.5919175e-07	4.251473799999999e-09	1.2161409999999999e-08	0.011023417081742426	658595.144112143	41113653.762187116	8965148.336862035	9812847.918796053	17902839.37321199	19595642.31208848
699.6356435643565	2.668936027319589e-08	2.6680534570223126e-08	2.6674530169136407e-08	0.9999471308807761	7.5919175e-07	4.251473799999999e-09	1.2161409999999999e-08	0.011023417081742426	658595.144112143	41113653.762187116	8965148.336862035	9812847.918796053	17930291.319283076	19625689.976861957
1732.1386138613861	1.0656572801955865e-08	1.0656394306609333e-08	1.0656542898686557e-08	0.9999846532328568	7.5919175e-07	4.2502214e-09	1.2161409999999999e-08	0.011020169801339767	658595.144112143	41113653.762187116	1.086741091837655	1.0867396568948249	2.1734815346395253	2.1734786647547226
3255.881188118812	2.043494434918403e-07	2.0434602023292727e-07	2.0434886983570772e-07	0.9999846516085608	1.9249186e-06	7.723459899999999e-08	4.2295769999999994e-07	0.06579102911000889	259751.24350712803	1182151.3120579198	1.0501855166018312	1.0501821902678123	2.1003704065765136	2.100363753910461
5504.5841584158425	7.163145619492217e-07	7.163025465970801e-07	7.163125492552938e-07	0.9999846310249311	2.5759807599999996e-06	3.6574827e-07	9.469035829999999e-07	0.20764137246046402	194100.82861022613	528036.8656076783	1.0499384544233876	1.049936869445996	2.099876285348417	2.0998731153945753
8823.148514851486	8.380677394081429e-07	8.380536567551231e-07	8.380653797394932e-07	0.9999846040645012	4.133677499999999e-06	9.314290699999999e-07	1.4157250799999998e-06	0.3356862496719422	120957.6702585047	353175.9146344996	1.076698380155936	1.0845439602513116	2.153396760296304	2.169087920486942
13720.59405940594	2.7663736725739263e-08	2.7663269956359067e-08	2.7663658516977664e-08	0.9999845405699104	7.26123542e-06	2.2880338e-06	2.3655916999999994e-06	0.47534535968689967	68858.80584766937	211363.60936673905	1.0501658032518144	1.0501739107895192	2.100331606498307	2.100347821573717
20948.118811881188	9.583931160606492e-09	9.583769425866205e-09	9.583904058109353e-09	0.9999845383174442	8.912427860000002e-06	3.079692e-06	2.9435379399999994e-06	0.5195176929407134	56101.4358662085	169863.61657020127	1.050139750988431	1.0501230157720542	2.100279501975337	2.1002460315425835
31614.356435643564	2.6129122938225905e-09	2.6128681951618116e-09	2.612904904802063e-09	0.9999845367149369	7.39329797e-06	3.3693499e-06	3.1679144900000005e-06	0.6380611909401924	67628.81761682872	157832.5430116013	1.0726604709526053	1.0726586486073617	2.1453209419046195	2.1453172972141323
47355.24752475248	6.59975441836987e-10	6.599643018465671e-10	6.599735751684568e-10	0.9999845347721414	5.344360459999999e-06	3.4214254999999997e-06	3.1505606699999994e-06	0.8055226052463657	93556.56373522381	158701.91130139388	1.0016289555769538	1.0016288471326558	2.003257911153576	2.0032576942649807
