The split time is estimated to be around [0.0, 0.0, 0.0] gens (i.e. 0.25,0.5,0.75 quantile)
Initial Chi-Square distance is 1.1424137201653012e+276 and final Chi-Square distance is 0.00010428243386669027
left_boundaries	IM_lambda00	IM_lambda01	IM_lambda11	IM_rCCR	MSMC_lambda00	MSMC_lambda01	MSMC_lambda11	MSMC_rCCR	msmc_N1	msmc_N2	naive_im_N1	naive_im_N2	im_N1	im_N2
0.0	4.155393895355918e-07	0.0	1.688836772557372e-07	0.0	6.965232699999999e-07	4.2682701e-09	9.289202299999999e-08	0.010813750728794154	717851.1063959141	5382593.508594383	1203255.3654150614	2960617.675578321	2403235.870165132	5913177.535128135
696.7465346534653	1.464644306630962e-07	1.4608891998967502e-07	1.4577225072432754e-07	0.9997986515320583	6.965232699999999e-07	4.2682701e-09	9.289202299999999e-08	0.010813750728794154	717851.1063959141	5382593.508594383	1203255.3654150614	2960617.675578321	2406510.194320558	5921234.031071357
1724.990099009901	6.315865334408591e-08	6.314328013003153e-08	6.314958014657195e-08	0.999828409993586	6.965232699999999e-07	1.9699544999999998e-08	9.289202299999999e-08	0.04990920539463124	717851.1063959141	5382593.508594383	1.0481020472250535	1.0481014538081983	2.096203627210122	2.096202440376676
3242.4356435643567	4.3302931762975594e-07	4.329239036618299e-07	4.3296710214524573e-07	0.9998283913790539	1.9372203999999993e-06	2.4698034999999995e-07	4.230214815e-07	0.20928393139353757	258101.76271115057	1181973.0719750694	1.0475739135768984	1.0475739737430612	2.0951473610550475	2.0951474813873463
5481.851485148515	1.1860621552911401e-117	1.185773140108871e-117	1.185891592416489e-117	0.9998282144033032	2.3497852000000005e-06	3.9632602e-07	9.251597979999998e-07	0.24203522211336997	212785.40693847247	540447.1758077842	1.0501657727932614	1.0501657685306363	2.100331078334573	2.1003310698093247
8786.712871287129	8.626081809973663e-07	8.623979865729607e-07	8.624841246461135e-07	0.9998282222368109	3.836602159999999e-06	8.940429099999999e-07	1.4773269999999997e-06	0.3364903381587421	130323.65075872243	338449.1043621352	1.0501658322600904	1.0495789793926151	2.1003316645083085	2.0991579587733646
13663.960396039605	2.8246113639104394e-08	2.823920194231668e-08	2.8242034388295566e-08	0.9998275011111734	6.8464567e-06	2.1216666e-06	2.21995374e-06	0.4680279177830824	73030.47721020422	225229.9185297438	1.050165826458337	1.0501795885353635	2.1003316529123386	2.100359177066392
20861.584158415844	9.901842029523845e-09	9.899418567804246e-09	9.900411744943176e-09	0.9998274621213603	8.609163239999998e-06	3.1767529999999996e-06	2.8497533800000005e-06	0.5544595715890634	58077.65354905735	175453.77909157876	1.037255572617819	1.0372582238164991	2.0745111452342004	2.0745164476315607
31483.762376237624	3.1537614103947636e-09	3.152989465085008e-09	3.1533058114650236e-09	0.9998274488519799	7.348133799999997e-06	3.3845807e-06	3.1393628e-06	0.6454506407182055	68044.48770380313	159267.98903267886	1.0310301771882018	1.0310274997740145	2.062060354375895	2.0620549995475206
47159.603960396045	8.120060956789926e-10	8.118073318934511e-10	8.118887867583398e-10	0.9998274404005697	5.314774529999999e-06	3.4231021e-06	3.1169296899999997e-06	0.8119597202853494	94077.36813249161	160414.26972322885	1.0387730091332457	1.0387728251546773	2.077546018266205	2.077545650309068
