The split time is estimated to be around [0.0, 0.0, 0.0] gens (i.e. 0.25,0.5,0.75 quantile)
Initial Chi-Square distance is 2.563171651363942e+273 and final Chi-Square distance is 8.154532502194964e-05
left_boundaries	IM_lambda00	IM_lambda01	IM_lambda11	IM_rCCR	MSMC_lambda00	MSMC_lambda01	MSMC_lambda11	MSMC_rCCR	msmc_N1	msmc_N2	naive_im_N1	naive_im_N2	im_N1	im_N2
0.0	5.003690843972371e-08	0.0	5.000213249089783e-08	0.0	1.4887702999999997e-07	3.948150599999999e-09	1.6360283e-08	0.04778763982926786	3358476.4553672257	30561818.521109935	9992623.756967684	9999573.520009728	19946182.40869946	19960054.765420306
753.7089108910892	2.5010597147247617e-08	2.5008906575738332e-08	2.5010460657013968e-08	0.9999351342629015	1.4887702999999997e-07	3.948150599999999e-09	1.6360283e-08	0.04778763982926786	3358476.4553672257	30561818.521109935	9992623.756967684	9999573.520009728	19985236.592080265	19999136.110568322
1866.0099009900991	1.5681306569822147e-08	1.5681247896537685e-08	1.568130623001847e-08	0.9999962692277587	1.4887702999999997e-07	6.2969763e-09	1.6360283e-08	0.07621736502093812	3358476.4553672257	30561818.521109935	1.1421558291614975	1.1421579826417467	2.2843104100203893	2.284314716978534
3507.514851485149	1.957901706563506e-07	1.9578943760538297e-07	1.9579016641327635e-07	0.9999962667715341	7.032547179999998e-07	6.854253899999999e-08	5.224384479e-07	0.11184289984952425	710979.9439696047	957050.542527653	1.0464605769132822	1.0464540688001678	2.0929200111977804	2.092906994978658
5930.009900990099	6.238647279227865e-07	6.238623819890798e-07	6.238647143952714e-07	0.9999962505173481	1.0674302159999996e-06	3.3936807999999997e-07	1.0907338449999998e-06	0.31449701728676877	468414.69587928563	458406.97278445604	1.045985234329381	1.0459898009798738	2.091969331648408	2.0919784649444297
9505.059405940594	6.765415893465296e-07	6.765390471920394e-07	6.765415746435177e-07	0.9999962532931431	1.8095644799999995e-06	7.5903217e-07	1.7281948399999995e-06	0.42910333990724964	276309.5791977527	289319.22976925457	1.0616956659622026	1.0527123707557124	2.123391331902212	2.1054247414894194
14780.990099009901	2.180662823137602e-08	2.180654525201628e-08	2.180662775576283e-08	0.9999962056695254	3.300074e-06	1.5565413e-06	2.4488379199999997e-06	0.5415081398568375	151511.75397885017	204178.47825551478	1.0467322200605922	1.0467725107470864	2.0934644401134808	2.093545021486469
22567.128712871287	7.434386639565395e-09	7.4343586008715555e-09	7.4343864773913685e-09	0.9999962394198086	4.454124239999999e-06	2.4068400999999998e-06	2.9902665999999995e-06	0.6466184142475786	112255.51265718625	167209.1712491455	1.0501946344734767	1.050204799504907	2.1003892689444474	2.1004095990073077
34057.72277227723	2.2041425889144247e-09	2.204134276650827e-09	2.2041425408299156e-09	0.9999962397072336	4.506564449999999e-06	2.7880241999999995e-06	3.0964125499999997e-06	0.7334032971558377	110949.26202597638	161477.19075741377	1.015867502484659	1.015868696062227	2.031735004968349	2.031737392123485
51015.14851485149	5.372041237840256e-10	5.372020975051893e-10	5.372041120640146e-10	0.999996239010902	4.0130168400000005e-06	2.9293535e-06	3.02840925e-06	0.8320341540359759	124594.54319160045	165103.18082009556	1.0405924422661517	1.0405924369284212	2.0811848845316687	2.0811848738562078
