left_time_boundary	im_N1	im_N2	m	M
0.0	19579885.075153854	18069984.939467847	0.006358185492475604	0.9999250565397981
746.9722772277228	19580618.794217363	18070662.07788702	0.006358185492475604	0.9999999999387986
1849.3366336633665	2.000414934265213	2.000409916875429	8.038616527450356e-09	0.9999999999388002
3476.168316831683	2.100340040558556	2.100340755172328	1.4864983440240898e-08	0.9999999999388045
5877.0099009901	2.099813119929965	2.099807894473822	4.3736143177351424e-07	0.9999999999389939
9420.10891089109	2.1003318066057726	2.110336379928537	0.0010572767042960542	0.999999999999999
14648.91089108911	2.1003318181344635	2.1003439561821566	7.04459784861034e-05	0.9999999999999997
22365.44554455446	2.10033161467924	2.1003467189597442	4.751258579683545e-05	0.9999999999999999
33753.267326732675	2.0760921752394332	2.0760946045576825	2.5436535143729184e-05	1.0
50559.20792079208	2.119138077922631	2.119138333415163	7.783666127452546e-06	1.0
75360.89108910892	2.100331601306762	2.1003315961876776	2.313892583742126e-27	1.0
111962.37623762377	2.1003758921250064	2.1003758869247	2.313892583742126e-27	1.0
165978.2178217822	2.077935268657464	2.0779349335634443	2.313892583742126e-27	1.0
245693.06930693073	2.1124188742679575	2.112418869248348	2.313892583742126e-27	1.0
363334.65346534655	2.1003316013136764	2.100331596195033	2.313892583742126e-27	1.0
536946.5346534654	2.1003316013136764	2.100331596195033	2.6623511303591797e-30	1.0
793157.4257425743	2.100331606547747	2.1003316257079403	3.5603497643197695e-06	1.0
1171267.3267326732	2.100331606565475	2.100331606557408	9.998329046117948e-05	1.0
1729277.2277227724	2.1003292727700087	2.1003293022858305	9.999998361044842e-05	1.0
2552762.376237624	2.1003292727700087	2.1003293022858305	9.999998361044842e-05	1.0
