The split time is estimated to be around [0.0, 0.0, 0.0] gens (i.e. 0.25,0.5,0.75 quantile)
Initial Chi-Square distance is 2.8999408159169513e+277 and final Chi-Square distance is 8.157008647017844e-05
left_boundaries	IM_lambda00	IM_lambda01	IM_lambda11	IM_rCCR	MSMC_lambda00	MSMC_lambda01	MSMC_lambda11	MSMC_rCCR	msmc_N1	msmc_N2	naive_im_N1	naive_im_N2	im_N1	im_N2
0.0	6.236912605928766e-08	0.0	6.833855808828092e-08	0.0	2.0241309000000004e-07	3.9602706e-09	1.0817403000000002e-07	0.025501834074767808	2470195.9739856743	4622181.497721773	8016787.016138457	7316513.751345051	16033486.670776106	14632947.77229179
751.0297029702971	3.267755318365258e-08	3.2676118815531864e-08	3.267775192219922e-08	0.9999530646397702	2.0241309000000004e-07	3.9602706e-09	1.0817403000000002e-07	0.025501834074767808	2470195.9739856743	4622181.497721773	8016787.016138457	7316513.751345051	16033574.032272767	14633027.502686322
1859.3762376237623	1.1422059530817335e-08	1.142154686011922e-08	1.1422106255002733e-08	0.9999530704867194	2.0241309000000004e-07	3.9593716999999995e-09	1.0817403000000002e-07	0.025496045682770096	2470195.9739856743	4622181.497721773	1.0004821433756879	1.0004818551779286	2.0009642867508584	2.00096371035534
3495.049504950495	1.260281778136734e-08	1.2602252074891173e-08	1.2602869350101228e-08	0.9999530668741521	7.573604179999998e-07	3.960321099999999e-09	3.82099059e-07	0.006951227630186274	660187.6571796231	1308561.1917196582	1.0466649198141378	1.0466706594854505	2.0933298396277347	2.09334131897036
5908.930693069307	5.520182128832623e-07	5.519934326328119e-07	5.520204733867828e-07	0.9999530623291868	1.10450368e-06	2.9205059e-07	9.149084999999999e-07	0.2892431697624009	452692.0181922798	546502.7377054646	1.0467205883793371	1.0467209216820141	2.093441176758135	2.093441843363489
9471.277227722772	8.581745520738396e-07	8.581359491468965e-07	8.581780703313673e-07	0.9999529676417538	1.91641036e-06	8.662164e-07	1.6854415400000001e-06	0.4809839071950737	260904.45472231743	296658.1682803427	1.0468485265078835	1.0474027986185381	2.093697053015767	2.0948055972370763
14728.51485148515	2.838659517516549e-08	2.8385311588281924e-08	2.8386712078120898e-08	0.9999527229106001	3.14697315e-06	1.4988501e-06	2.44641392e-06	0.5359364840095002	158882.8299980888	204380.78606092953	1.0502314175195668	1.0501828458011537	2.1004628350391337	2.1003656916023075
22486.93069306931	1.0030511045491883e-08	1.0030057710171929e-08	1.0030552362256469e-08	0.999952744907624	4.360367959999999e-06	2.3314739e-06	2.9405746e-06	0.6386775079627528	114669.22163146987	170034.7952403588	1.0502070558249121	1.0501939297525111	2.1004141116498243	2.1003878595050223
33936.63366336634	3.1944313014295332e-09	3.19428690644155e-09	3.1944444611791948e-09	0.999952738206713	4.469019719999999e-06	2.7513208e-06	3.162274649999999e-06	0.7210626838917238	111881.35907352858	158114.03351698126	1.008127902729463	1.0081256654053248	2.016255805458926	2.0162513308106496
50833.86138613862	8.045294164228007e-10	8.04493049152327e-10	8.045327309147968e-10	0.9999527370443279	3.984591399999999e-06	2.9286566e-06	3.097154899999999e-06	0.827100117946897	125483.38080536942	161438.486657545	1.0420778578462189	1.0420778806769493	2.0841557156924377	2.0841557613538986
