left_time_boundary	im_N1	im_N2	m	M
0.0	6493837.390167916	7326383.890175875	2.8644258182753658e-05	0.04227671774707731
754.0148514851486	6862354.179623622	7742146.606010958	2.8644258182753658e-05	0.10142456002753397
1866.772277227723	6894973.086836545	7700629.846270696	3.046627908905652e-38	0.10142456002753397
3508.940594059406	887678.5309791564	1006688.9307756955	3.9687690760729596e-05	0.2586696129084832
5932.415841584159	534857.3680463082	501681.84759607154	1.2147284607767779e-05	0.32036441821630157
9508.920792079209	294877.1983228967	289674.1977081334	2.7536192865701293e-05	0.4917981579653403
14787.029702970298	155326.7099319561	195090.0140817174	1.92291267396717e-05	0.623350308527353
22576.336633663366	108995.84304041583	163301.4882781753	7.92483370212326e-06	0.6860853058196543
34071.485148514854	102305.72390502036	153954.33735507348	6.2745662606539e-06	0.7462794873333947
51035.841584158414	111806.82668690813	151670.99851580206	7.92356869272637e-06	0.8293710009552508
76071.38613861386	127093.62305149501	147282.39641212305	1.0340079126915302e-05	0.920525718413501
113017.82178217823	132327.0845849863	137485.07719728712	7.260101508302631e-06	0.9639926533266739
167542.57425742576	127145.3087474002	127704.23254155087	6.285667439630045e-06	0.9869061679860297
248009.90099009903	113496.739638919	113794.58871829422	8.013627681684802e-06	0.9980478864828372
366759.4059405941	89299.6729437008	89302.48545720964	1.0881522066374777e-05	0.9999569343043045
542007.9207920792	82863.00164006928	82712.45245865815	9.775747847156608e-06	0.9999997257820502
800635.6435643565	55025.321305277525	55976.99495167984	3.899713864302019e-06	0.9999999860272974
1182306.9306930695	17835.775855355696	17674.038527714583	4.637034626367903e-06	0.9999999999247301
1745574.257425743	28072.045337660704	28072.045314735828	1.0649314694655392e-29	0.9999999999247301
2576831.683168317	28072.045337660704	28072.045314735828	1.0649314694655392e-29	0.9999999999247301
