The split time is estimated to be around [0.0, 0.0, 0.0] gens (i.e. 0.25,0.5,0.75 quantile)
Initial Chi-Square distance is 5.1148029821566054e+275 and final Chi-Square distance is 9.557775191160165e-05
left_boundaries	IM_lambda00	IM_lambda01	IM_lambda11	IM_rCCR	MSMC_lambda00	MSMC_lambda01	MSMC_lambda11	MSMC_rCCR	msmc_N1	msmc_N2	naive_im_N1	naive_im_N2	im_N1	im_N2
0.0	5.90591114064925e-08	0.0	6.539033689893548e-08	0.0	9.3668915e-08	4.2251734e-09	1.4153937999999998e-07	0.03592707816703488	5337950.162014795	3532585.7722423263	8466094.190930104	7646389.722273166	16899563.78133876	15263313.6242407
704.1722772277228	3.110112677478395e-08	3.111121782500835e-08	3.112563829617633e-08	0.9999304251002179	9.3668915e-08	4.2251734e-09	1.4153937999999998e-07	0.03592707816703488	5337950.162014795	3532585.7722423263	8466094.190930104	7646389.722273166	16932179.452081863	15292771.379367298
1743.3663366336636	2.753951021363213e-08	2.7539280835458188e-08	2.7539611763874927e-08	0.999989827241783	9.3668915e-08	6.1824927999999995e-09	1.4153937999999998e-07	0.05257036364299992	5337950.162014795	3532585.7722423263	1.0064984051273367	1.0064989086865732	2.012995748720479	2.012996755838421
3276.9900990099013	5.321586262437159e-07	5.321541922445284e-07	5.321605887806745e-07	0.9999898239783885	1.3044756e-06	2.8146578999999997e-07	4.744697199999999e-07	0.31644119336956344	383295.7856781683	1053808.0280444452	1.0416561252006837	1.0416522016989667	2.0833111544344796	2.0833033074351732
5540.267326732674	6.798842214023702e-07	6.798785478873783e-07	6.798867318873638e-07	0.9999898089344063	1.84838888e-06	3.3918325000000003e-07	1.021588942e-06	0.2363664606743432	270505.8472327533	489433.6454162598	1.0497476379969397	1.0497478312842594	2.0994941765359783	2.099494563110415
8880.356435643564	6.934349638962823e-07	6.934291638642897e-07	6.934375303592816e-07	0.999989785270785	3.5558464e-06	7.606916e-07	1.64088842e-06	0.29275752038469416	140613.49781587865	304712.9798137036	1.043402827611973	1.0477262339722517	2.0868056552045005	2.0954524679249777
13809.60396039604	2.2160154005686944e-08	2.2159968022910935e-08	2.2160236298577017e-08	0.9999897505766765	6.828032280000002e-06	1.9968305999999997e-06	2.2682903199999996e-06	0.43904128905894335	73227.53898872896	220430.33715366738	1.0501679574507912	1.0501801130736177	2.1003359148946594	2.100360226140312
21083.960396039605	7.392785473687233e-09	7.392723442489654e-09	7.3928129334616754e-09	0.9999897520434798	8.575952419999999e-06	2.9947712e-06	2.9261517999999993e-06	0.5207344921797274	58302.562270978655	170872.88499523507	1.0353603331989452	1.0353560929632102	2.0707206663954363	2.0707121859239663
31819.30693069307	2.3829580960296117e-09	2.3829380903269655e-09	2.3829669473054293e-09	0.9999897474927394	7.37301212e-06	3.3483317999999995e-06	3.156416649999999e-06	0.6359949572079208	67814.88920161981	158407.4776693375	1.0426647308767085	1.0426635224933387	2.0853294617524005	2.085327044985661
47662.27722772277	6.460643043488726e-10	6.460588825184337e-10	6.460667070760545e-10	0.9999897484171941	5.4785975399999995e-06	3.3954280999999996e-06	3.1019786599999998e-06	0.7914219327135629	91264.2325612405	161187.4402772326	1.0379621203856813	1.0379616849831275	2.075924240770748	2.0759233699656403
71042.87128712871	2.897097895798973e-11	2.8970735700507203e-11	2.897108657217532e-11	0.9999897461516912	4.464428259999999e-06	3.5255464e-06	3.06636505e-06	0.9363014638360857	111996.42392730489	163059.51569595406	1.0501658182135503	1.0501657684593133	2.100331636426499	2.100331536918025
105547.52475247525	3.3640032709274005e-31	3.363974977070756e-31	3.3640157679161164e-31	0.9999897317915412	3.87655877e-06	3.7603309999999996e-06	3.1168700999999997e-06	1.0753897894438726	128980.37400320389	160417.3366095687	1.1011260022574985	1.101125999534979	2.202252004514366	2.2022519990693272
156468.3168316832	7.891807292300848e-35	7.891741037701395e-35	7.891836611233514e-35	0.9999897470994302	3.541464e-06	4.091722099999999e-06	3.3151108800000003e-06	1.193517804913114	141184.5496664656	150824.5178212561	1.0440089863398339	1.0440089883048633	2.08801797267907	2.088017976609129
231615.84158415845	3.987139567243134e-27	3.987106095883145e-27	3.987154378558387e-27	0.9999897478026535	3.6262797599999993e-06	4.5403136e-06	3.84965338e-06	1.214647995099646	137882.3568758523	129881.82328248993	1.0293973776062546	1.029397376998351	2.05879475521192	2.058794753996113
342515.8415841584	7.891807265048072e-35	7.891741012230093e-35	7.891836581593202e-35	0.9999897474763965	4.6279391800000004e-06	5.3923193e-06	4.97925152e-06	1.1225590223789355	108039.44921333213	100416.69877323248	1.0501657662806092	1.0501657701374196	2.1003315325606167	2.1003315402742375
506180.19801980205	7.89180729606595e-35	7.891741049438553e-35	7.891836611935287e-35	0.9999897483036825	6.539483360000001e-06	6.3995418e-06	6.551383179999999e-06	0.9777109529679766	76458.6393870723	76319.76122636137	1.0501659973301702	1.0501659950784565	2.1003319946597387	2.1003319901563113
747711.8811881188	6.698251600963179e-19	6.698195360706403e-19	6.698276484659012e-19	0.9999897462828797	8.055542849999998e-06	7.062970399999999e-06	7.573483990000001e-06	0.9038272788582657	62069.06341513659	66019.81342539287	1.0501556602218338	1.0501553585958274	2.1003113204436676	2.100310717191655
1104158.4158415843	1.8046943132687052e-49	1.804679219771888e-49	1.8047010175317656e-49	0.9999897791033361	0.0002393794536	8.2720717e-06	8.222222139999998e-06	0.06681757443908647	2088.7339848118027	60810.81141891894	1.0501658032225518	1.0501657188108833	2.1003316064451036	2.1003314376217666
1630188.1188118814	3.9052495014818184e-95	3.9052167104678704e-95	3.905264009295267e-95	0.9999897458929896	0.0011616413999999996	0.00092249562	0.00045185622399999986	1.1434731682009596	430.4254307740755	1106.546670031041	1.0433997499997507	1.0433996870312623	2.0867994999995014	2.0867993740625246
2406495.0495049506	1.5832115776502425e-162	1.583198320627804e-162	1.583217459803409e-162	0.999989768853917	0.0011616413999999999	0.00092249562	0.0008951821899999999	0.8970099569890679	430.42543077407544	558.5455179799768	1.0433997499997507	1.0433996870312623	2.0867994999995014	2.0867993740625246
