The split time is estimated to be around [0.0, 0.0, 0.0] gens (i.e. 0.25,0.5,0.75 quantile)
Initial Chi-Square distance is 3.3390043414872703e+275 and final Chi-Square distance is 9.486561288759044e-05
left_boundaries	IM_lambda00	IM_lambda01	IM_lambda11	IM_rCCR	MSMC_lambda00	MSMC_lambda01	MSMC_lambda11	MSMC_rCCR	msmc_N1	msmc_N2	naive_im_N1	naive_im_N2	im_N1	im_N2
0.0	5.002101213592169e-08	0.0	5.112482305609397e-08	0.0	3.156967100000001e-07	4.2007011e-09	4.0798647e-09	0.026272725598745984	1583798.5768049336	122553083.68436827	9995799.338113233	9779984.948826166	19950662.21595082	19519917.27636496
707.920792079208	2.5284984891586258e-08	2.5285582037574128e-08	2.5289521568209857e-08	0.9999339116704873	3.156967100000001e-07	4.2007011e-09	4.0798647e-09	0.026272725598745984	1583798.5768049336	122553083.68436827	9995799.338113233	9779984.948826166	19991586.419098794	19559957.905162282
1752.6534653465349	8.442738367420655e-09	8.442749525605526e-09	8.44274380612596e-09	1.0000009995370143	3.156967100000001e-07	4.2007011e-09	4.0798647e-09	0.026272725598745984	1583798.5768049336	122553083.68436827	1.0174670097906393	1.0174696961037075	2.034932771967361	2.0349381445902033
3294.4356435643567	2.768233940939361e-07	2.768237600292638e-07	2.768235726881723e-07	1.000000999330715	1.5756808e-06	1.3038595e-07	2.8026261235e-07	0.14050638519727818	317323.1532680985	1784041.0314008836	1.0484774818810447	1.0484737379088112	2.0969536797431374	2.0969461918032555
5569.762376237624	5.500161408447438e-07	5.500168668828574e-07	5.500164959401561e-07	1.0000009972256987	1.7051304799999998e-06	2.8028005e-07	7.75133792e-07	0.2260082146601191	293232.6914946709	645049.9322315701	1.0498960271220454	1.0498950140224446	2.0997907732412715	2.0997887470433056
8927.623762376237	8.197408787664938e-07	8.197419617637855e-07	8.197414090019264e-07	1.0000009977290776	3.5459585000000002e-06	8.089857599999999e-07	1.4023910599999999e-06	0.32697195304852306	141005.59834527108	356533.93283896154	1.0502768466370556	1.0480593601598631	2.1005536932433975	2.0961187202890774
13883.069306930693	2.7087129119480894e-08	2.7087165352763748e-08	2.7087146708889712e-08	1.0000010129744432	6.823683219999998e-06	1.9625613e-06	2.038584e-06	0.4429027586915847	73274.21040509558	245268.28426005505	1.0502240050516358	1.050170016002873	2.1004480100926095	2.100340031995084
21196.13861386139	9.119483027666656e-09	9.119495132352734e-09	9.11948895157005e-09	1.0000010025493093	8.39176882e-06	2.9400898e-06	2.76562442e-06	0.527020915505529	59582.19425782513	180790.99836701617	1.050166987934433	1.050153713001996	2.100333975865422	2.100307426000547
31988.613861386137	2.727554809411161e-09	2.72755842790619e-09	2.727556581422984e-09	1.0000010018087337	7.126474150000001e-06	3.1750966e-06	2.98835467e-06	0.6278102489924292	70160.92242473089	167316.15059600672	1.1239887512688718	1.12398646875733	2.247977502536314	2.247972937513231
47915.94059405941	7.151046596597489e-10	7.15105613304696e-10	7.151051229315648e-10	1.0000010096547345	5.1646087400000004e-06	3.2887317e-06	2.9952994299999998e-06	0.8060707624360435	96812.75488063399	166928.2192598688	1.014942310689619	1.0149420348357827	2.0298846213784723	2.0298840696708
