left_time_boundary	im_N1	im_N2	m	M
0.0	17063338.417595774	17645994.906663503	0.004617535840348793	0.9985013234976304
704.1821782178218	17076133.349086996	17659226.742685247	0.004617535840348793	0.9999998982134022
1743.3960396039604	2.033936072619492	2.033902638182709	1.548052083427814e-08	0.9999998982182352
3277.039603960396	2.079330847646379	2.0793229195043437	8.232979406707196e-08	0.9999998982561596
5540.346534653466	2.079112216624422	2.0791084689556913	3.711471520487186e-07	0.9999998985081067
8880.475247524753	2.0257436193498477	2.0286979909356715	0.001114350717552431	0.9999999999982806
13809.702970297032	2.079330884014391	2.079314458684097	7.360065597361305e-05	0.9999999999994107
21084.257425742573	2.093371977559311	2.0933947236665293	5.6020909032695366e-05	0.999999999999823
31819.702970297032	2.066251804658595	2.0662541377223262	2.7548833559507867e-05	0.9999999999999261
47662.87128712872	2.0137439685715726	2.0137440793013788	8.836697581987275e-06	0.999999999999951
71043.76237623763	2.0792999873084033	2.079299981573144	2.515783044666031e-26	0.999999999999951
105548.51485148516	2.264337017131944	2.264337022471767	2.313892583742126e-27	0.999999999999951
156470.29702970298	2.069694049490897	2.0696940443673277	2.313892583742126e-27	0.999999999999951
231618.81188118813	2.0599590126547773	2.0599590075650553	1.3450867690619815e-22	0.999999999999951
342520.79207920795	2.0792999873075475	2.0792999815725746	1.3450867690619815e-22	0.999999999999951
506187.1287128713	2.079300287862588	2.079300282733043	2.6623511303591797e-30	0.999999999999951
747721.7821782179	2.0793005950404484	2.079300289517024	4.564407314621275e-05	1.0
1104168.3168316833	2.0933698230558235	2.0933693377921685	9.981145894515163e-05	1.0
1630207.9207920793	2.1003315891976273	2.1003316065640734	9.999999988883532e-05	1.0
2406524.7524752477	2.1003315891976273	2.1003316065640734	9.999999988883532e-05	1.0
