left_time_boundary	im_N1	im_N2	m	M
0.0	17392122.18098144	18822059.50295349	0.0022148068050674243	0.9531679532390792
691.0732673267327	17804589.69239071	19268439.0742326	0.0022148068050674243	0.9994888286707051
1710.9405940594063	94.0338777838683	19981032.720933482	1.8334242047630416e-36	0.9994888286707051
3216.029702970297	2.099820315384162	2.0998198382790267	8.822898508413704e-08	0.9994890289822891
5437.20792079208	17544044.88457287	17544043.066074956	3.902189407795467e-37	0.9994890289822891
8715.158415841584	2.461940737784925	2.4635756042574886	0.0009827944415263404	0.9999999620790876
13552.673267326734	2.102389074095053	2.103148014231353	0.00011311688361884639	0.9999999924586951
20691.78217821782	2.284655783631357	2.284654943734002	0.0002091945444917204	0.9999999999081505
31227.425742574258	2.092952448050528	2.0929280464762323	0.00010166355383633673	0.9999999999961086
46775.64356435644	2.100376402198096	2.1003739691433223	1.9953265228204034e-05	0.9999999999984425
69721.28712871287	2.100331742898717	2.1003316832792085	6.146987917042127e-07	0.999999999998506
103584.15841584158	2.100331596217669	2.1003315910802676	2.6623511303591797e-30	0.999999999998506
153557.42574257427	2.1003823522168203	2.100382357296776	7.847976172846165e-27	0.999999999998506
227306.93069306933	2.100384460358891	2.100384455239613	8.339983883834635e-17	0.999999999998506
336144.55445544556	2.1003316012651747	2.1003315402646736	8.842143981047369e-17	0.999999999998506
496764.35643564357	2.1003316012059954	2.1003316089611443	1.3450867690619815e-22	0.999999999998506
733801.9801980199	2.1003316012059954	2.1003316089611443	1.3450867690619815e-22	0.999999999998506
1083613.8613861387	56806.51917952384	56806.51917134157	2.6623511303591797e-30	0.999999999998506
1599861.3861386138	2.093157008503336	2.0916042267599972	6.673674338118879e-05	1.0
2361722.772277228	2.093157008503336	2.0916042267599972	6.673674338118879e-05	1.0
