left_time_boundary	im_N1	im_N2	m	M
0.0	5462548.966930894	8210770.629387732	0.004213076890322735	0.9977870043071301
725.5277227722772	5468599.230544231	8219864.795330622	0.004213076890322735	0.9999997328506233
1796.2475247524753	2.021997127681315	2.0219979707398736	8.825847352994114e-08	0.9999997329251261
3376.3762376237623	2.082615825285026	2.0826119650642876	1.755038462877814e-07	0.9999997331436424
5708.287128712872	2.0827851392655967	2.0827850306987807	6.25514470953815e-07	0.9999997342900625
9149.673267326732	2.100332008500859	2.0925946982613235	0.0010176752970619003	0.9999999999913881
14228.41584158416	2.0830634348734285	2.0830756483093293	6.6042464327363e-05	0.9999999999967999
21723.366336633666	2.100318904049394	2.10029264991222	4.556323186395227e-05	0.999999999998832
32784.25742574257	2.2587547239859327	2.258748935600439	2.8360933880528694e-05	0.9999999999995373
49107.72277227724	2.091986438460077	2.0919855541664867	1.4996570596010059e-05	0.9999999999997753
73197.32673267327	2.0830406929731096	2.0830407258401267	2.8601280552177046e-06	0.9999999999998167
108748.51485148516	2.074515738846305	2.0745157476704645	1.3450867690619815e-22	0.9999999999998167
161212.8712871287	2.1702463955459996	2.1702463963859584	1.3450867690619815e-22	0.9999999999998167
238639.60396039605	2.094593169462804	2.0945931630712002	2.6623511303591797e-30	0.9999999999998167
352903.96039603965	2.0937167838281634	2.0937167923093685	2.6623511303591797e-30	0.9999999999998167
521531.68316831684	2.100331606540245	2.1003316065563498	2.6623511303591797e-30	0.9999999999998167
770387.1287128713	2.1003315894165078	2.100331591236189	2.454775012163976e-05	1.0
1137643.5643564358	2.1000355485098448	2.100035550065137	9.983564291357745e-05	1.0
1679623.7623762377	2.1002942921778467	2.100294058592507	9.999999764931443e-05	1.0
2479475.2475247527	2.1002942921778467	2.100294058592507	9.999999764931443e-05	1.0
