left_time_boundary	im_N1	im_N2	m	M
0.0	17597027.632228076	15845525.322093498	0.0038312128955630322	0.9968164162635224
750.3821782178219	17625077.303212725	15870783.09750607	0.0038312128955630322	0.9999993426453823
1857.772277227723	2.096461096051642	2.096463539610759	2.0550114419055792e-08	0.9999993426895345
3492.039603960396	2.0978194083117767	2.097820564227726	2.7670666825597074e-07	0.9999993435662768
5903.8415841584165	2.0821798621159475	2.0821812410408884	5.236910924425806e-07	0.9999993460088492
9463.10891089109	2.065087593221923	2.0715897844718363	0.0010509963209246384	0.9999999999895159
14715.742574257427	2.0830639008828573	2.0830535952438396	6.515920000617958e-05	0.9999999999961823
22467.52475247525	2.100331606093734	2.100347017048975	4.4762932136049116e-05	0.9999999999986291
33907.42574257426	2.0796719842979137	2.079674308154042	2.7267910024800404e-05	0.999999999999454
50790.0	2.090573797647372	2.0905741382853096	8.373715416036121e-06	0.9999999999996403
75704.85148514852	2.083040004710706	2.083039968762781	2.313892583742126e-27	0.9999999999996403
112473.26732673268	2.2898347014964266	2.2898346958297755	2.313892583742126e-27	0.9999999999996403
166735.64356435643	2.1242247932160816	2.1242244126257863	2.6623511303591797e-30	0.9999999999996403
246814.85148514854	2.0727592865607716	2.072759286040282	2.6623511303591797e-30	0.9999999999996403
364993.0693069307	2.083040673164588	2.083040450036575	2.6623511303591797e-30	0.9999999999996403
539397.0297029704	2.0830402318855685	2.0830402273821838	2.6623511303591797e-30	0.9999999999996403
796778.2178217821	2.0830402499080685	2.0830399971312894	5.112666458479933e-07	0.9999999999997561
1176613.8613861387	2.1003316065682602	2.1003316065694224	9.999315754754322e-05	1.0
1737168.3168316833	2.100331606557765	2.1003316065685462	9.99934881772527e-05	1.0
2564415.8415841586	2.100331606557765	2.1003316065685462	9.99934881772527e-05	1.0
