0.000656516	-268213568.75	0,7.5854e-06,1.87797e-05,3.53e-05,5.96802e-05,9.56599e-05,0.000148758,0.000227118,0.00034276,0.000513422,0.000765279,0.00113696,0.00168549,0.00249498,0.00368961,0.00545261,0.00805441,0.0118941,0.0175605,0.0259229,inf	23.938,23.938,52.8815,90.5158,139.755,189.647,232.761,269.681,300.151,326.996,352.874,379.135,404.915,424.724,431.579,429.256,423.781,418.07,416.546,416.546
0.000674326	-268116865.55	0,7.5854e-06,1.87797e-05,3.53e-05,5.96802e-05,9.56599e-05,0.000148758,0.000227118,0.00034276,0.000513422,0.000765279,0.00113696,0.00168549,0.00249498,0.00368961,0.00545261,0.00805441,0.0118941,0.0175605,0.0259229,inf	2.31258,2.31258,10.8391,31.7527,74.8066,129.592,181.972,229.013,267.178,300.794,334.636,371.464,411.118,445.845,461.481,460.794,452.862,443.396,442.4,442.4
0.000689802	-268076729.71	0,7.5854e-06,1.87797e-05,3.53e-05,5.96802e-05,9.56599e-05,0.000148758,0.000227118,0.00034276,0.000513422,0.000765279,0.00113696,0.00168549,0.00249498,0.00368961,0.00545261,0.00805441,0.0118941,0.0175605,0.0259229,inf	0.392216,0.392216,2.91289,14.4268,50.7855,105.949,162.36,214.167,254.247,288.612,324.267,365.345,412.83,458.866,483.879,487.376,479.392,468.028,470.06,470.06
0.000703306	-268055512.39	0,7.5854e-06,1.87797e-05,3.53e-05,5.96802e-05,9.56599e-05,0.000148758,0.000227118,0.00034276,0.000513422,0.000765279,0.00113696,0.00168549,0.00249498,0.00368961,0.00545261,0.00805441,0.0118941,0.0175605,0.0259229,inf	0.392106,0.392106,0.963554,7.78254,39.8636,95.3168,154.656,209.848,249.995,282.912,317.854,360.183,412.022,466.553,500.722,509.904,503.693,492.123,500.276,500.276
0.000715315	-268042480.28	0,7.5854e-06,1.87797e-05,3.53e-05,5.96802e-05,9.56599e-05,0.000148758,0.000227118,0.00034276,0.000513422,0.000765279,0.00113696,0.00168549,0.00249498,0.00368961,0.00545261,0.00805441,0.0118941,0.0175605,0.0259229,inf	0.392106,0.392106,0.392018,4.71895,34.2204,90.1856,152.007,210.17,249.837,280.563,313.752,355.834,409.928,470.773,513.475,529.145,526.062,515.833,534.116,534.116
0.000726205	-268033620.36	0,7.5854e-06,1.87797e-05,3.53e-05,5.96802e-05,9.56599e-05,0.000148758,0.000227118,0.00034276,0.000513422,0.000765279,0.00113696,0.00168549,0.00249498,0.00368961,0.00545261,0.00805441,0.0118941,0.0175605,0.0259229,inf	0.392106,0.392106,0.392017,3.10843,31.0763,87.6038,151.506,212.475,251.616,280.037,311.126,352.216,407.263,472.745,523.192,545.709,546.747,539.29,573.22,573.22
0.000736249	-268027133.17	0,7.5854e-06,1.87797e-05,3.53e-05,5.96802e-05,9.56599e-05,0.000148758,0.000227118,0.00034276,0.000513422,0.000765279,0.00113696,0.00168549,0.00249498,0.00368961,0.00545261,0.00805441,0.0118941,0.0175605,0.0259229,inf	0.392106,0.392106,0.392017,2.17524,29.2681,86.2781,151.826,215.472,254.238,280.523,309.495,349.249,404.428,473.255,530.629,560.071,565.953,562.609,620.306,620.306
0.00074564	-268022131.76	0,7.5854e-06,1.87797e-05,3.53e-05,5.96802e-05,9.56599e-05,0.000148758,0.000227118,0.00034276,0.000513422,0.000765279,0.00113696,0.00168549,0.00249498,0.00368961,0.00545261,0.00805441,0.0118941,0.0175605,0.0259229,inf	0.392106,0.392106,0.392017,1.59431,28.2457,85.6098,152.361,218.531,257.13,281.563,308.561,346.853,401.64,472.817,536.331,572.607,583.846,585.892,680.578,680.578
0.000754514	-268018119.62	0,7.5854e-06,1.87797e-05,3.53e-05,5.96802e-05,9.56599e-05,0.000148758,0.000227118,0.00034276,0.000513422,0.000765279,0.00113696,0.00168549,0.00249498,0.00368961,0.00545261,0.00805441,0.0118941,0.0175605,0.0259229,inf	0.392106,0.392106,0.392017,1.21195,27.7254,85.3139,152.854,221.363,259.995,282.892,308.125,344.946,399.01,471.765,540.694,583.611,600.564,609.222,765.936,765.936
0.000762969	-268014800.22	0,7.5854e-06,1.87797e-05,3.53e-05,5.96802e-05,9.56599e-05,0.000148758,0.000227118,0.00034276,0.000513422,0.000765279,0.00113696,0.00168549,0.00249498,0.00368961,0.00545261,0.00805441,0.0118941,0.0175605,0.0259229,inf	0.392106,0.392106,0.392017,0.949571,27.5412,85.2582,153.22,223.857,262.682,284.348,308.05,343.456,396.588,470.322,544.012,593.32,616.22,632.67,914.373,914.373
