0.000655167	-261404326.12	0,7.57252e-06,1.87478e-05,3.52401e-05,5.95789e-05,9.54975e-05,0.000148505,0.000226732,0.000342178,0.00051255,0.00076398,0.00113503,0.00168262,0.00249074,0.00368335,0.00544336,0.00804073,0.0118739,0.0175307,0.0258789,inf	25.0508,25.0508,56.0236,94.6704,141.385,191.331,236.233,273.343,303.217,329.081,354.212,379.946,405.404,425.191,432.175,430.393,425.407,419.284,415.682,415.682
0.000672646	-261310947.50	0,7.57252e-06,1.87478e-05,3.52401e-05,5.95789e-05,9.54975e-05,0.000148505,0.000226732,0.000342178,0.00051255,0.00076398,0.00113503,0.00168262,0.00249074,0.00368335,0.00544336,0.00804073,0.0118739,0.0175307,0.0258789,inf	2.56997,2.56997,12.7987,35.973,76.0764,130.87,186.279,233.621,270.909,303.088,335.957,372.154,411.482,446.357,462.233,462.631,455.787,445.449,439.493,439.493
0.000687802	-261271983.59	0,7.57252e-06,1.87478e-05,3.52401e-05,5.95789e-05,9.54975e-05,0.000148505,0.000226732,0.000342178,0.00051255,0.00076398,0.00113503,0.00168262,0.00249074,0.00368335,0.00544336,0.00804073,0.0118739,0.0175307,0.0258789,inf	0.399457,0.399457,4.22187,18.5234,51.6585,106.722,167.237,219.325,258.24,290.815,325.405,365.851,413.098,459.542,484.92,490.09,483.937,471.239,464.377,464.377
0.00070099	-261251359.87	0,7.57252e-06,1.87478e-05,3.52401e-05,5.95789e-05,9.54975e-05,0.000148505,0.000226732,0.000342178,0.00051255,0.00076398,0.00113503,0.00168262,0.00249074,0.00368335,0.00544336,0.00804073,0.0118739,0.0175307,0.0258789,inf	0.392856,0.392856,1.94963,11.8359,40.3735,95.585,160.069,215.442,254.126,284.944,318.77,360.489,412.196,467.426,502.117,513.617,510.148,496.832,490.755,490.755
0.000712678	-261238716.77	0,7.57252e-06,1.87478e-05,3.52401e-05,5.95789e-05,9.54975e-05,0.000148505,0.000226732,0.000342178,0.00051255,0.00076398,0.00113503,0.00168262,0.00249074,0.00368335,0.00544336,0.00804073,0.0118739,0.0175307,0.0258789,inf	0.392856,0.392856,1.17301,8.81711,34.3915,89.9671,157.947,216.152,254.065,282.411,314.453,355.942,409.996,471.835,515.24,533.937,534.691,522.412,519.178,519.178
0.000723241	-261230160.74	0,7.57252e-06,1.87478e-05,3.52401e-05,5.95789e-05,9.54975e-05,0.000148505,0.000226732,0.000342178,0.00051255,0.00076398,0.00113503,0.00168262,0.00249074,0.00368335,0.00544336,0.00804073,0.0118739,0.0175307,0.0258789,inf	0.392856,0.392856,0.859079,7.31915,30.9241,86.9225,157.954,218.807,255.93,281.717,311.633,352.137,407.211,473.964,525.321,551.629,557.795,548.157,550.412,550.412
0.000732949	-261223938.56	0,7.57252e-06,1.87478e-05,3.52401e-05,5.95789e-05,9.54975e-05,0.000148505,0.000226732,0.000342178,0.00051255,0.00076398,0.00113503,0.00168262,0.00249074,0.00368335,0.00544336,0.00804073,0.0118739,0.0175307,0.0258789,inf	0.392856,0.392856,0.716201,6.54535,28.8011,85.1602,158.749,222.113,258.634,282.061,309.837,348.996,404.245,474.596,533.1,567.151,579.646,574.236,585.555,585.555
0.000741993	-261219169.94	0,7.57252e-06,1.87478e-05,3.52401e-05,5.95789e-05,9.54975e-05,0.000148505,0.000226732,0.000342178,0.00051255,0.00076398,0.00113503,0.00168262,0.00249074,0.00368335,0.00544336,0.00804073,0.0118739,0.0175307,0.0258789,inf	0.392856,0.392856,0.652304,6.15543,27.4746,84.0832,159.716,225.438,261.608,282.987,308.767,346.44,401.318,474.242,539.116,580.86,600.397,600.828,626.331,626.331
0.00075051	-261215367.45	0,7.57252e-06,1.87478e-05,3.52401e-05,5.95789e-05,9.54975e-05,0.000148505,0.000226732,0.000342178,0.00051255,0.00076398,0.00113503,0.00168262,0.00249074,0.00368335,0.00544336,0.00804073,0.0118739,0.0175307,0.0258789,inf	0.392856,0.392856,0.625337,5.98043,26.6571,83.4108,160.597,228.492,264.55,284.226,308.223,344.391,398.544,473.241,543.763,593.042,620.173,628.118,675.712,675.712
0.0007586	-261212239.97	0,7.57252e-06,1.87478e-05,3.52401e-05,5.95789e-05,9.54975e-05,0.000148505,0.000226732,0.000342178,0.00051255,0.00076398,0.00113503,0.00168262,0.00249074,0.00368335,0.00544336,0.00804073,0.0118739,0.0175307,0.0258789,inf	0.392856,0.392856,0.618367,5.93568,26.1848,83.0083,161.305,231.161,267.311,285.615,308.065,342.775,395.976,471.819,547.332,603.926,639.079,656.315,739.539,739.539
0.000766334	-261209602.34	0,7.57252e-06,1.87478e-05,3.52401e-05,5.95789e-05,9.54975e-05,0.000148505,0.000226732,0.000342178,0.00051255,0.00076398,0.00113503,0.00168262,0.00249074,0.00368335,0.00544336,0.00804073,0.0118739,0.0175307,0.0258789,inf	0.392856,0.392856,0.618367,5.9652,25.9633,82.8088,161.84,233.427,269.822,287.054,308.192,341.526,393.634,470.128,550.044,613.696,657.201,685.649,831.738,831.738
0.000773769	-261207331.63	0,7.57252e-06,1.87478e-05,3.52401e-05,5.95789e-05,9.54975e-05,0.000148505,0.000226732,0.000342178,0.00051255,0.00076398,0.00113503,0.00168262,0.00249074,0.00368335,0.00544336,0.00804073,0.0118739,0.0175307,0.0258789,inf	0.392856,0.392856,0.618367,6.04272,25.924,82.7776,162.23,235.317,272.059,288.48,308.528,340.586,391.516,468.271,552.068,622.504,674.615,716.394,1000.52,1000.52
0.000780944	-261205342.76	0,7.57252e-06,1.87478e-05,3.52401e-05,5.95789e-05,9.54975e-05,0.000148505,0.000226732,0.000342178,0.00051255,0.00076398,0.00113503,0.00168262,0.00249074,0.00368335,0.00544336,0.00804073,0.0118739,0.0175307,0.0258789,inf	0.392856,0.392856,0.618367,6.14619,26.024,82.8935,162.519,236.878,274.026,289.855,309.015,339.906,389.614,466.32,553.534,630.474,691.382,748.842,1603.66,1603.66
0.000787892	-261203574.64	0,7.57252e-06,1.87478e-05,3.52401e-05,5.95789e-05,9.54975e-05,0.000148505,0.000226732,0.000342178,0.00051255,0.00076398,0.00113503,0.00168262,0.00249074,0.00368335,0.00544336,0.00804073,0.0118739,0.0175307,0.0258789,inf	0.392856,0.392856,0.618367,6.26214,26.2285,83.1396,162.746,238.162,275.738,291.155,309.61,339.443,387.911,464.322,554.543,637.711,707.552,783.199,17165.6,17165.6
0.000794261	-261201984.30	0,7.57252e-06,1.87478e-05,3.52401e-05,5.95789e-05,9.54975e-05,0.000148505,0.000226732,0.000342178,0.00051255,0.00076398,0.00113503,0.00168262,0.00249074,0.00368335,0.00544336,0.00804073,0.0118739,0.0175307,0.0258789,inf	0.392856,0.392856,0.618367,6.38064,26.5086,83.4932,162.926,239.189,277.185,292.305,310.212,339.117,386.343,462.256,555.12,644.258,723.144,819.768,85695.1,85695.1
0.000794261	-261200589.87	0,7.57252e-06,1.87478e-05,3.52401e-05,5.95789e-05,9.54975e-05,0.000148505,0.000226732,0.000342178,0.00051255,0.00076398,0.00113503,0.00168262,0.00249074,0.00368335,0.00544336,0.00804073,0.0118739,0.0175307,0.0258789,inf	0.392856,0.392856,0.618367,6.48298,26.7738,83.7355,162.704,239.467,277.784,292.332,310.212,338.251,384.077,459.313,554.564,646.873,723.144,819.768,85695.1,85695.1
0.000794261	-261200324.82	0,7.57252e-06,1.87478e-05,3.52401e-05,5.95789e-05,9.54975e-05,0.000148505,0.000226732,0.000342178,0.00051255,0.00076398,0.00113503,0.00168262,0.00249074,0.00368335,0.00544336,0.00804073,0.0118739,0.0175307,0.0258789,inf	0.392856,0.392856,0.618367,6.54612,26.9604,83.875,162.376,239.672,278.479,292.842,310.212,337.956,382.476,456.939,554.349,646.874,724.361,819.768,85695,85695
0.000794261	-261200186.47	0,7.57252e-06,1.87478e-05,3.52401e-05,5.95789e-05,9.54975e-05,0.000148505,0.000226732,0.000342178,0.00051255,0.00076398,0.00113503,0.00168262,0.00249074,0.00368335,0.00544336,0.00804073,0.0118739,0.0175307,0.0258789,inf	0.392856,0.392856,0.618367,6.58405,27.1031,83.9737,161.997,239.804,279.158,293.684,310.454,337.987,381.343,454.989,554.346,648.123,724.361,819.768,85695,85695
0.000794261	-261200074.01	0,7.57252e-06,1.87478e-05,3.52401e-05,5.95789e-05,9.54975e-05,0.000148505,0.000226732,0.000342178,0.00051255,0.00076398,0.00113503,0.00168262,0.00249074,0.00368335,0.00544336,0.00804073,0.0118739,0.0175307,0.0258789,inf	0.392856,0.392856,0.618367,6.60597,27.2065,84.0097,161.489,239.698,279.623,294.24,311.147,337.987,380.103,452.568,554.346,649.623,724.361,819.768,85694.9,85694.9
0.000794261	-261199952.93	0,7.57252e-06,1.87478e-05,3.52401e-05,5.95789e-05,9.54975e-05,0.000148505,0.000226732,0.000342178,0.00051255,0.00076398,0.00113503,0.00168262,0.00249074,0.00368335,0.00544336,0.00804073,0.0118739,0.0175307,0.0258789,inf	0.392856,0.392856,0.618367,6.61769,27.2944,84.0542,160.976,239.5,279.966,294.943,311.371,338.247,379.593,451.224,554.694,649.636,724.718,819.768,85694.9,85694.9
