left_time_boundary	im_N1	im_N2	m	M
0.0	18003632.0853543	18142870.29073018	0.00398024304157203	0.9969228221809311
726.5564356435644	18031369.511059735	18170822.23478162	0.00398024304157203	0.9999993957388187
1798.7920792079208	2.0731038240609245	2.073090442553764	1.2153175567293257e-08	0.999999395762059
3381.1584158415844	2.1003342273882772	2.100330871920825	1.3685239738219206e-07	0.9999993961481422
5716.386138613862	2.0997177861996166	2.099713098959298	6.156695353578863e-07	0.9999993987051652
9162.643564356436	2.100331607464528	2.093731090524486	0.0010294237656337578	0.9999999999829559
14248.514851485148	2.1003315944922063	2.100353436626426	6.47558790911989e-05	0.9999999999935522
21754.158415841586	2.2635583638914367	2.2635870605825117	4.631005411097545e-05	0.9999999999976886
32830.792079207924	2.236222210499695	2.2362280229601246	3.052741276183779e-05	0.999999999999148
49177.32673267327	2.0693021396584084	2.069302604605761	1.3385087346926529e-05	0.9999999999995534
73301.0891089109	2.1003312674545955	2.1003315340269872	1.989648378731526e-06	0.9999999999996123
108901.98019801981	2.2181586748818582	2.2181584363854605	2.313892583742126e-27	0.9999999999996123
161441.58415841585	2.2569995272936962	2.25699914606161	1.3450867690619815e-22	0.9999999999996123
238978.2178217822	2.0843283969948594	2.0843281972797194	2.313892583742126e-27	0.9999999999996123
353403.96039603965	2.1003316013139846	2.10033159619514	1.3450867690619815e-22	0.9999999999996123
522270.297029703	2.1003316013139846	2.10033159619514	2.6623511303591797e-30	0.9999999999996123
771479.207920792	2.100331606535638	2.100331589488232	2.320902873219071e-05	1.0
1139257.4257425743	2.100331589253238	2.1003316064371327	9.999929756395591e-05	1.0
1682009.9009900992	2.092848648884739	2.0928486752930078	9.999999831126135e-05	1.0
2482990.099009901	2.092848648884739	2.0928486752930078	9.999999831126135e-05	1.0
