left_time_boundary	im_N1	im_N2	m	M
0.0	1063125.224224345	7791127.9618028635	0.0016916571410183733	0.9063470365074852
699.9524752475248	1113768.010814262	8162264.326244025	0.0016916571410183733	0.9971573417625474
1732.920792079208	2.183212032392133	2.1832257847932954	1.584224737755766e-07	0.9971587144625991
3257.3564356435645	2.0886451497601493	2.0886490023492006	5.131334734689278e-07	0.9971652668725494
5507.0693069306935	2.0971439581548745	2.0971452739552423	7.771754411082389e-07	0.9971798579806475
8827.138613861387	2.1003342709790513	2.104532672938872	0.0010605956961931662	0.9999999135893407
13726.831683168319	2.1003341836839935	2.100363498759387	6.867418052177578e-05	0.9999999679923929
20957.62376237624	2.1717725115059214	2.1717742065908054	4.8272958061608e-05	0.9999999885758095
31628.613861386144	2.1204916019264304	2.1204848381410146	3.52436297523522e-05	0.9999999962351865
47376.63366336634	2.1025574969735867	2.1025568175737774	1.3711232571233683e-05	0.9999999980094985
70617.12871287129	2.1003317113198046	2.10033184494348	2.0494686277417826e-06	0.9999999982705517
104914.85148514851	2.1209408337474915	2.1209408390099367	1.1348677642633434e-26	0.9999999982705517
155530.69306930696	2.010543494830706	2.010543493118533	1.1690367449774675e-19	0.9999999982705517
230227.72277227725	2.0549929394125925	2.054992940271618	2.6623511303591797e-30	0.9999999982705517
340463.3663366337	2.10033159949618	2.100331604722183	2.6623511303591797e-30	0.9999999982705517
503146.5346534654	2.10033159949618	2.100331604722183	2.6623511303591797e-30	0.9999999982705517
743230.693069307	2.10033163236081	2.100331606435054	5.019222835172985e-05	1.0
1097544.5544554456	2.10033163236081	2.100331606435054	9.999930828140461e-05	1.0
1620415.8415841586	2.0716141701947803	2.0716141716445984	9.998940330838421e-05	1.0
2392069.3069306933	2.0716141701947803	2.0716141716445984	9.998940330838421e-05	1.0
