The split time is estimated to be around [0.0, 0.0, 0.0] gens (i.e. 0.25,0.5,0.75 quantile)
Initial Chi-Square distance is 3.856932480015073e+273 and final Chi-Square distance is 8.174695968423993e-05
left_boundaries	IM_lambda00	IM_lambda01	IM_lambda11	IM_rCCR	MSMC_lambda00	MSMC_lambda01	MSMC_lambda11	MSMC_rCCR	msmc_N1	msmc_N2	naive_im_N1	naive_im_N2	im_N1	im_N2
0.0	5.000221377965086e-08	0.0	5.000586237700195e-08	0.0	1.9487243e-07	3.9653609999999995e-09	1.8162526999999997e-08	0.03722732696869087	2565781.1112634046	27529208.90358484	9999557.263672242	9998827.66205335	19962452.91271941	19960996.384437393
749.890099009901	2.5002733604842074e-08	2.5001214218092206e-08	2.500274703799575e-08	0.9999389625574202	1.9487243e-07	3.9653609999999995e-09	1.8162526999999997e-08	0.03722732696869087	2565781.1112634046	27529208.90358484	9999557.263672242	9998827.66205335	19999105.20383104	19997646.00127353
1856.5544554455448	1.1487128085265655e-08	1.1487044611659425e-08	1.1487128111299517e-08	0.9999927321587739	1.9487243e-07	3.965391299999999e-09	1.8162526999999997e-08	0.03722761142904823	2565781.1112634046	27529208.90358484	1.0640120520265797	1.0640022555339987	2.128023112013392	2.1280035190373643
3489.752475247525	1.5883439286185928e-07	1.5883323832416977e-07	1.58834393221869e-07	0.9999927300525268	8.065227739999997e-07	5.520437799999999e-08	4.205044201e-07	0.08998069197723253	619945.2961758525	1189048.1433728929	1.0395985406782666	1.03960463624781	2.0791961128211	2.0792083039545077
5899.970297029704	5.664195155989227e-07	5.664153908079037e-07	5.664195168833366e-07	0.9999927166471007	1.061191244e-06	2.9961246e-07	9.415452299999999e-07	0.2992030792764201	471168.6068152293	531041.9341192988	1.0392724129021322	1.03926852546854	2.078543861477331	2.0785360866137537
9456.910891089108	7.222640756114058e-07	7.222588101431437e-07	7.222640772525847e-07	0.9999927086379853	1.6896512199999998e-06	6.8717875e-07	1.63549704e-06	0.41332217168566193	295919.0595559716	305717.4594458453	1.0129078305071546	1.0091509914344279	2.025815660994215	2.0183019828488358
14706.138613861387	2.2978027031668402e-08	2.2977858880851724e-08	2.297802708407925e-08	0.9999926809633535	3.0157337499999996e-06	1.5599854e-06	2.4835354600000003e-06	0.5673428015356244	165797.12980298745	201325.8953024975	1.0396956844164742	1.0396592359879198	2.079391368825135	2.079318471968027
22452.772277227723	8.138666242040304e-09	8.13860667642699e-09	8.138666260606961e-09	0.9999926800172408	4.4512073599999994e-06	2.3859330999999997e-06	3.0787304799999995e-06	0.6337192021229222	112329.07379089166	162404.6025620275	1.1321647800029093	1.132158257502548	2.2643295600026785	2.2643165150019553
33885.148514851484	2.7489740820615825e-09	2.748953958870338e-09	2.748974088333399e-09	0.9999926786042614	4.5440202999999996e-06	2.7938922999999996e-06	3.1803990999999994e-06	0.7233921814240175	110034.71969524433	157212.9736799385	1.1353382056813097	1.1353362765689485	2.270676411361386	2.270672553136664
50756.73267326733	7.367941563887072e-10	7.367887636291849e-10	7.367941580697387e-10	0.9999926796378811	4.02794565e-06	2.9897717e-06	3.10038185e-06	0.8388424072827743	124132.7573523739	161270.45770184728	1.0486589233043495	1.0486588865569064	2.0973178466080293	2.097317773113143
