The split time is estimated to be around [0.0, 0.0, 0.0] gens (i.e. 0.25,0.5,0.75 quantile)
Initial Chi-Square distance is 3.4622744612468634e+273 and final Chi-Square distance is 8.061604839912276e-05
left_boundaries	IM_lambda00	IM_lambda01	IM_lambda11	IM_rCCR	MSMC_lambda00	MSMC_lambda01	MSMC_lambda11	MSMC_rCCR	msmc_N1	msmc_N2	naive_im_N1	naive_im_N2	im_N1	im_N2
0.0	5.673732115435372e-08	0.0	6.300884242314614e-08	0.0	8.954245899999999e-08	3.9636541e-09	8.0381052e-08	0.04665221518404242	5583943.14366551	6220371.437786109	8812541.548088804	7935394.156937032	17597027.632228076	15845525.322093498
750.3821782178219	2.992735811204798e-08	2.9935564369441147e-08	2.9947440415555374e-08	0.999938708959173	8.954245899999999e-08	3.9636541e-09	8.0381052e-08	0.04665221518404242	5583943.14366551	6220371.437786109	8812541.548088804	7935394.156937032	17625077.303212725	15870783.09750607
1857.772277227723	2.055007507635651e-08	2.0549688949736435e-08	2.0550155520434346e-08	0.9999792532230207	8.954245899999999e-08	5.623518399999999e-09	8.0381052e-08	0.06618882068650286	5583943.14366551	6220371.437786109	1.0482308925323889	1.0482321143123492	2.096461096051642	2.096463539610759
3492.039603960396	2.764652793861134e-07	2.7646008378698404e-07	2.764663617411613e-07	0.99997924959895	7.735444357999998e-07	1.0962236999999999e-07	5.557309465999999e-07	0.1649355302165867	646375.2783418316	899715.9561817357	1.0489100484258527	1.0489106263840167	2.0978194083117767	2.097820564227726
5903.8415841584165	5.222624182711898e-07	5.222525955387144e-07	5.222644644274035e-07	0.9999792330656839	1.085092692e-06	2.6015176e-07	9.743485149999996e-07	0.25264305590832054	460790.127595846	513163.4033434127	1.041090271489886	1.041090960952582	2.0821798621159475	2.0821812410408884
9463.10891089109	6.1113192072952e-07	6.111204043770131e-07	6.111343194633368e-07	0.9999791932084889	1.6963818599999998e-06	6.6788573e-07	1.48565142e-06	0.41978550896865546	294744.95795421913	336552.7022482838	1.0325437966163742	1.0357948922413478	2.065087593221923	2.0715897844718363
14715.742574257427	1.91740659470416e-08	1.9173703471423663e-08	1.917414146993659e-08	0.9999791261656077	3.13461782e-06	1.5354726999999998e-06	2.21033046e-06	0.5745510038873566	159509.07852619814	226210.51876559667	1.0415319504434168	1.0415267976239078	2.0830639008828573	2.0830535952438396
22467.52475247525	6.5824019100672535e-09	6.5822774599031185e-09	6.582427835792821e-09	0.9999791242227098	4.3791984e-06	2.2642078999999997e-06	2.7899169400000002e-06	0.631656150757368	114176.14694049944	179216.80492753306	1.0501658030475869	1.0501735085252073	2.100331606093734	2.100347017048975
33907.42574257426	2.1489762966994863e-09	2.148935663142422e-09	2.148984761488028e-09	0.9999791222159866	4.45842583e-06	2.5959019999999996e-06	3.0382012e-06	0.6925519942800195	112147.20600163039	164571.06264061775	1.0398359921492408	1.039837154077305	2.0796719842979137	2.079674308154042
50790.0	4.974228366219069e-10	4.974134321483559e-10	4.974247961600157e-10	0.9999791239537327	3.98680128e-06	2.8294442999999997e-06	3.0269699999999996e-06	0.8068253688477848	125413.82549169844	165181.68333349854	1.045286898823874	1.0452870691428429	2.090573797647372	2.0905741382853096
75704.85148514852	6.872679740920128e-32	6.872549775304914e-32	6.872706812685778e-32	0.999979120049119	3.564219299999999e-06	3.0810150999999995e-06	3.01398746e-06	0.9367340408740816	140283.17505603546	165893.19187147514	1.0415200023555402	1.0415199843815777	2.083040004710706	2.083039968762781
112473.26732673268	6.872679714996414e-32	6.872549751328622e-32	6.872706786633962e-32	0.9999791203417162	3.32583405e-06	3.4295155999999998e-06	3.1207242600000004e-06	1.063983426530117	150338.22869183746	160219.21782990207	1.1449173507484192	1.1449173479150938	2.2898347014964266	2.2898346958297755
166735.64356435643	7.90766468983422e-35	7.907515141788603e-35	7.907695837879013e-35	0.9999791187728253	3.37823891e-06	3.868502e-06	3.3867744199999994e-06	1.1436790472665632	148006.11008296037	147633.0980437723	1.062112396608232	1.0621122063130841	2.1242247932160816	2.1242244126257863
246814.85148514854	7.907664670161265e-35	7.907515137860925e-35	7.907695817838443e-35	0.9999791207871545	4.011566479999999e-06	4.586056499999999e-06	4.1157883799999986e-06	1.1285483601979698	124639.58966971927	121483.40824073179	1.0363796432805723	1.0363796430203276	2.0727592865607716	2.072759286040282
364993.0693069307	7.907664679218288e-35	7.90751511414618e-35	7.907695822666679e-35	0.9999791169102615	5.23561982e-06	5.6928347e-06	5.4596984199999985e-06	1.064547042407595	95499.67667438467	91580.14995267818	1.0415203365824812	1.0415202250184747	2.083040673164588	2.083040450036575
539397.0297029704	7.907664668343942e-35	7.907515143264442e-35	7.907695818372155e-35	0.99997912155164	6.4628081999999994e-06	6.1340936e-06	6.53667152e-06	0.9437444777982238	77365.74945857128	76491.52913224559	1.0415201159429717	1.041520113691279	2.0830402318855685	2.0830402273821838
796778.2178217821	2.3343320280297606e-11	2.3342878857256742e-11	2.334341218039224e-11	0.9999791215592742	7.1894224e-06	6.5426588e-06	7.00583874e-06	0.9218088678289718	69546.61615097201	71369.04210273044	1.0415201249541612	1.0415199985657717	2.0830402499080685	2.0830399971312894
