left_time_boundary	im_N1	im_N2	m	M
0.0	19981828.704489328	19985155.6888831	0.00436610853056344	0.9985915805168578
751.8465346534654	19995909.14654391	19999238.47533827	0.00436610853056344	0.9999999127249064
1861.4059405940595	2.078463396196501	2.0784949212079744	1.1172148461823835e-08	0.9999999127280996
3498.851485148515	2.0792473961958966	2.079257163047892	4.629589752986461e-08	0.9999999127476243
5915.3564356435645	2.092658055090199	2.0926579641489993	3.4966353793833795e-07	0.9999999129649565
9481.574257425744	2.0945245247020168	2.0996492489455996	0.0010817090717152673	0.9999999999990117
14744.455445544554	2.093432955521421	2.0934213433326483	6.481280097912506e-05	0.9999999999996388
22511.386138613863	2.1003011914512815	2.1002898695803958	4.386248091367074e-05	0.9999999999998679
33973.56435643565	2.0178081441494817	2.017807103151074	2.216942086697826e-05	0.9999999999999376
50889.1089108911	2.116626770887536	2.1166267101069614	7.3323439604836544e-06	0.9999999999999567
75852.57425742575	2.0792999985993643	2.079299992857952	4.7616937981182825e-25	0.9999999999999567
112693.0693069307	2.100190822989368	2.100190817790277	2.6623511303591797e-30	0.9999999999999567
167061.38613861386	2.041921609056522	2.0419216088387655	1.3450867690619815e-22	0.9999999999999567
247296.0396039604	2.0359674945916555	2.0359674895392987	1.3450867690619815e-22	0.9999999999999567
365704.95049504953	2.079300287854348	2.0793002827234615	2.6623511303591797e-30	0.9999999999999567
540449.5049504951	2.07929998731194	2.079299994776233	2.6623511303591797e-30	0.9999999999999567
798332.6732673268	2.0793002878573303	2.079300289637994	3.0160826577989807e-26	0.9999999999999567
1178910.891089109	2.079300595043473	2.079300156196385	9.932657730435073e-05	1.0
1740554.4554455448	2.100331601574346	2.1003316065599833	9.999952070178674e-05	1.0
2569415.8415841586	2.100331601574346	2.1003316065599833	9.999952070178674e-05	1.0
