left_time_boundary	im_N1	im_N2	m	M
0.0	17273087.870064083	19938305.331706263	0.004516907158659319	0.9980561084356886
691.0772277227724	17289891.032914925	19957701.20313231	0.004516907158659319	0.9999998061941745
1710.950495049505	79.29040645965877	19999997.926155493	4.409728617497381e-19	0.9999998061941745
3216.0495049504952	397.4283701317944	19943174.789218105	7.850847888217961e-07	0.9999998068689255
5437.247524752475	595.3193180679671	1879623.8706768071	1.2407944420280184e-06	0.999999808433592
8715.217821782178	883.2470887261694	992364.6835182542	2.8904327226228235e-06	0.9999998137165804
13552.772277227723	19739.019237612985	294526.35983754694	2.458205503781586e-05	0.999999868857917
20691.881188118816	2.075010695388672	2.0679901953715514	0.00028607481912888954	0.9999999996839137
31227.62376237624	1663.8564593024355	1906.0984359210547	4.387761202629235e-05	0.9999999999192329
46775.94059405941	4483.513219868038	4642.3377294446345	4.9831891146943786e-05	0.9999999999917952
69721.68316831684	2.3307200946194695	2.330782970752604	3.540081224350875e-05	0.9999999999992538
103584.15841584158	2.100308370853273	2.100295954791881	4.046806601553684e-05	0.9999999999999869
153558.41584158418	2.1003821880697595	2.1003802275709775	1.0208260307048348e-05	0.9999999999999971
227307.92079207924	2.1003847001826297	2.1003846812425473	6.051006043373957e-07	0.9999999999999974
336146.5346534654	2.1003311959079287	2.100331201078059	5.767366106752742e-41	0.9999999999999974
496767.32673267333	2.1003315287348414	2.1003315244548353	1.1690367449774675e-19	0.9999999999999974
733806.9306930694	2.1003316043248224	2.100331609464608	1.3450867690619815e-22	0.9999999999999974
1083623.7623762377	2.1003316607795397	2.1003316068463453	6.973726734192069e-17	0.9999999999999974
1599871.2871287132	2.092676307973233	2.0909421261764614	6.578304012288019e-05	1.0
2361742.574257426	2.092676307973233	2.0909421261764614	6.578304012288019e-05	1.0
