left_time_boundary	im_N1	im_N2	m	M
0.0	19583841.62860231	19562238.167082947	0.002006461463956439	0.9594221736366282
798.5534653465347	19985822.279160153	19963775.381992128	0.002006461463956439	0.9996415450456344
1977.039603960396	1.9996691813713605	1.999690452039846	6.600164136256118e-09	0.9996415532748028
3716.2079207920797	2.0999645975808376	2.099955463662686	3.783682147976427e-08	0.9996416228876336
6282.831683168317	2.095664939518793	2.0956660206863766	2.840691811340201e-07	0.9996423932763185
10070.594059405941	2.0000015506345847	2.0000000730578398	0.0009368748860942519	0.9999999898941606
15660.49504950495	2.0004840068676595	2.0005619506448995	6.498492673429277e-05	0.9999999965410945
23909.801980198023	2.0002858551998077	2.0002982274535777	5.100529462745986e-05	0.9999999990009505
36084.05940594059	2.0000214870309807	2.0000215205629357	3.863121733901814e-05	0.9999999997506939
54050.39603960396	2.1107209941036658	2.110720441047637	1.8305491324020397e-05	0.99999999990556
80564.75247524753	2.062642171009924	2.0626419024224414	2.856141729691903e-06	0.9999999999244763
119694.05940594061	2.1002749250526787	2.1002749198672035	2.313892583742126e-27	0.9999999999244763
177439.60396039605	2.0953672741563114	2.0953672689617058	1.3450867690619815e-22	0.9999999999244763
262659.4059405941	2.0227228951382186	2.022722890129069	2.6623511303591797e-30	0.9999999999244763
388423.7623762376	2.099978554649356	2.099978549452262	2.313892583742126e-27	0.9999999999244763
574023.7623762377	2.000328731938054	2.0003287319380667	3.280060327623991e-36	0.9999999999244763
847927.7227722773	2.1003718634020987	2.100371862645518	3.0449957794518037e-36	0.9999999999244763
1252148.5148514851	2.1160576372693147	2.1160576374855715	3.280060327643708e-36	0.9999999999244763
1848683.1683168318	2.172416868066071	2.1699067120937094	9.029457140226939e-05	1.0
2729039.6039603963	2.172416868066071	2.1699067120937094	9.029457140226939e-05	1.0
