left_time_boundary	im_N1	im_N2	m	M
0.0	19978063.29495007	19984089.830778055	0.004151496839348569	0.9986484052790663
795.6732673267327	19991572.759763375	19997603.370824903	0.004151496839348569	0.9999999211846196
1969.910891089109	2.0997424245117298	2.0997460758077926	1.1003290353839908e-08	0.9999999211876252
3702.8118811881186	2.1003314476355737	2.100327031548889	4.578913440207828e-08	0.9999999212060808
6260.178217821783	2.10022849061181	2.1002286528332808	3.357372579714304e-07	0.9999999214055074
10034.257425742575	2.1020109553585664	2.0971893715058627	0.0009953340469054067	0.9999999999987972
15603.960396039605	2.1004148889174887	2.1003435815892866	6.92323161437104e-05	0.9999999999996146
23823.663366336634	2.00807651618329	2.0080623209248696	4.876907981869148e-05	0.999999999999882
35953.960396039605	2.3564043868017697	2.356402624604514	2.262435762513359e-05	0.9999999999999475
53855.54455445545	2.0715165759795706	2.0715165809081904	5.617954038456867e-06	0.9999999999999609
80274.1584158416	2.093386225740145	2.0933862292281122	2.313892583742126e-27	0.9999999999999609
119262.37623762377	2.054463086559202	2.0544630435037083	2.313892583742126e-27	0.9999999999999609
176800.0	2.0116466283345784	2.0116466233505865	1.3450867690619815e-22	0.9999999999999609
261711.88118811883	2.029250667580089	2.029250662554065	1.3450867690619815e-22	0.9999999999999609
387022.7722772277	2.100331606502082	2.100331601765973	1.3450867690619815e-22	0.9999999999999609
571953.4653465346	2.100331601326945	2.1003315962083398	1.3450867690619815e-22	0.9999999999999609
844869.3069306931	2.100331601326945	2.1003315962083398	2.6623511303591797e-30	0.9999999999999609
1247633.6633663368	2.100331606481462	2.100331605140192	7.377864477802196e-05	1.0
1842019.8019801981	2.09351197173342	2.093511971920376	9.998233833610176e-05	1.0
2719198.0198019804	2.09351197173342	2.093511971920376	9.998233833610176e-05	1.0
