The split time is estimated to be around [0.0, 0.0, 0.0] gens (i.e. 0.25,0.5,0.75 quantile)
Initial Chi-Square distance is 1.4695006568204146e+114 and final Chi-Square distance is 8.033428308134348e-05
left_boundaries	IM_lambda00	IM_lambda01	IM_lambda11	IM_rCCR	MSMC_lambda00	MSMC_lambda01	MSMC_lambda11	MSMC_rCCR	msmc_N1	msmc_N2	naive_im_N1	naive_im_N2	im_N1	im_N2
0.0	5.783725884641945e-08	0.0	5.010596625928741e-08	0.0	9.371789999999997e-07	4.303589799999999e-09	3.430788199999999e-08	0.008859800126462232	533516.0092148887	14573910.450082583	8644946.354177946	9978851.568545938	17273087.870064083	19938305.331706263
691.0772277227724	2.699390506520029e-08	2.6985200222414398e-08	2.6978755174679976e-08	0.9999581307454287	9.371789999999997e-07	4.303589799999999e-09	3.430788199999999e-08	0.008859800126462232	533516.0092148887	14573910.450082583	8644946.354177946	9978851.568545938	17289891.032914925	19957701.20313231
1710.950495049505	2.0660781776933472e-08	2.0676673694264072e-08	2.069429686154128e-08	0.9999581369446363	9.371789999999997e-07	8.699362299999999e-09	3.430788199999999e-08	0.017909376773241906	533516.0092148887	14573910.450082583	39.64520707156543	9999999.932106867	79.29040645965877	19999997.926155493
3216.0495049504952	3.9563616710137034e-07	3.9567431381368973e-07	3.957340219349035e-07	0.9999727543326838	2.7170514999999996e-06	2.2762067e-07	3.5418589100000005e-07	0.14822733707724647	184023.0117095683	1411688.0787891124	198.7142042548411	9971588.35752084	397.4283701317944	19943174.789218105
5437.247524752475	7.418635159793703e-07	7.423605500620933e-07	7.429013912046971e-07	0.9999704956254899	3.2282912799999994e-06	3.9051549000000003e-07	8.534096e-07	0.19134939158011016	154880.6958955699	585885.1365159239	297.65968754478206	939812.0253566105	595.3193180679671	1879623.8706768071
8715.217821782178	1.653156397664483e-06	1.6541192843500794e-06	1.655178877847371e-06	0.9999707687390662	4.80430538e-06	1.0824371999999998e-06	1.4723052800000002e-06	0.34491137291603163	104073.31767074307	339603.48223433655	441.62358549666055	496182.38797440304	883.2470887261694	992364.6835182542
13552.772277227723	3.1212564844140337e-06	3.1243334857764587e-06	3.1276043599469106e-06	0.9999689746958917	7.6540426e-06	2.4748332999999997e-06	2.3374207800000003e-06	0.495389555238504	65324.956513829704	213910.99295352373	9869.510265960558	147263.18957497418	19739.019237612985	294526.35983754694
20691.881188118816	4.470303786368977e-06	4.472279563312969e-06	4.474519520305202e-06	0.9999704655934295	9.33671068e-06	3.3301416999999997e-06	2.9537288399999998e-06	0.5419076664558534	53552.05030300885	169277.55629728016	1.0375053478583067	1.0339950978491916	2.075010695388672	2.0679901953715514
31227.62376237624	3.1312023492627086e-07	3.132654705567088e-07	3.1343013303418236e-07	0.9999689939579816	7.80932909e-06	3.4941354e-06	3.13188476e-06	0.6387107404906449	64025.98664208682	159648.27518110853	831.9282296848139	953.0492179990149	1663.8564593024355	1906.0984359210547
46775.94059405941	1.1044773384302125e-07	1.1049921407004207e-07	1.105575803708574e-07	0.9999688420442783	5.689168399999999e-06	3.5135980999999996e-06	3.09573787e-06	0.7999170377033515	87886.30689856184	161512.38282975167	2241.7566099432156	2321.1688647318397	4483.513219868038	4642.3377294446345
69721.68316831684	1.8347055102726657e-08	1.8355628467536643e-08	1.8365348689754686e-08	0.9999687610374265	4.55511818e-06	3.6542304999999998e-06	3.03743562e-06	0.9625827083372132	109766.63617539775	164612.54247094132	1.1653600473101695	1.1653914853767369	2.3307200946194695	2.330782970752604
103584.15841584158	1.3547772757682538e-09	1.3554107412760131e-09	1.35612894555972e-09	0.999968741531787	3.95896366e-06	3.890823e-06	3.0788638000000003e-06	1.1056886580734673	126295.67809672697	162397.5701685797	1.0501541854266434	1.0501479773959475	2.100308370853273	2.100295954791881
153558.41584158418	1.2320965766948177e-10	1.232672718347126e-10	1.2333259310007698e-10	0.9999687392318781	3.640029899999999e-06	4.1909849e-06	3.3088125200000005e-06	1.2062397293504896	137361.50903595603	151111.613903105	1.0501910940348813	1.0501901137854903	2.1003821880697595	2.1003802275709775
227307.92079207924	6.679794605965485e-12	6.6829181781249835e-12	6.686459591388709e-12	0.999968739102365	3.7379453599999996e-06	4.6314358e-06	3.843892339999999e-06	1.2217185287413896	133763.3249941353	130076.48387987896	1.0501923500913162	1.050192340621275	2.1003847001826297	2.1003846812425473
336146.5346534654	3.183342469447855e-46	3.1848310505146265e-46	3.186518757487982e-46	0.9999687393650364	4.64731805e-06	5.3428798000000005e-06	4.840526000000001e-06	1.1262579300088729	107588.93508482813	103294.55931028981	1.0501655979539657	1.0501656005390307	2.1003311959079287	2.100331201078059
496767.32673267333	6.452588957955383e-25	6.455606285008388e-25	6.459027245481344e-25	0.9999687387377697	6.228373059999999e-06	6.3234888e-06	6.12493492e-06	1.0237725490593654	80277.78605798543	81633.52044236904	1.050165764367422	1.050165762227419	2.1003315287348414	2.1003315244548353
733806.9306930694	7.424308576721144e-28	7.427780278934216e-28	7.4317164313241045e-28	0.9999687365781518	7.60258108e-06	7.3203184e-06	6.9680869599999995e-06	1.0048020282809216	65767.13812567455	71755.70610272637	1.0501658021624125	1.0501658047323053	2.1003316043248224	2.100331609464608
1083623.7623762377	3.8492025718417614e-22	3.8510025186098102e-22	3.8530432435791383e-22	0.9999687392213844	7.80242978e-06	8.2477206e-06	7.77088243e-06	1.0592121301856312	64082.60171487247	64342.75701685014	1.0501658303897712	1.050165803423174	2.1003316607795397	2.1003316068463453
1599871.2871287132	2.3528731087351885e-39	2.3539733474165473e-39	2.3552207685683412e-39	0.9999687384163802	6.4305184999999994e-06	7.3422051e-06	0.00045114078544999996	0.03209206974571247	77754.22775006402	1108.301479550922	1.0463381539866166	1.0454710630882307	2.092676307973233	2.0909421261764614
2361742.574257426	7.103222475719243e-83	7.106544052958797e-83	7.110309955221178e-83	0.999968739296513	6.4305184999999994e-06	7.3422051e-06	0.0008936621399999999	0.016314331709439224	77754.22775006402	559.4955605929553	1.0463381539866166	1.0454710630882307	2.092676307973233	2.0909421261764614
