The split time is estimated to be around [0.0, 0.0, 0.0] gens (i.e. 0.25,0.5,0.75 quantile)
Initial Chi-Square distance is 8.135609707936095e+275 and final Chi-Square distance is 0.00011488339269828035
left_boundaries	IM_lambda00	IM_lambda01	IM_lambda11	IM_rCCR	MSMC_lambda00	MSMC_lambda01	MSMC_lambda11	MSMC_rCCR	msmc_N1	msmc_N2	naive_im_N1	naive_im_N2	im_N1	im_N2
0.0	8.965769003827154e-07	0.0	1.2234088862701449e-07	0.0	8.819522000000001e-07	4.2482923e-09	6.483796e-08	0.008974094745555867	566924.1484969367	7711531.9482599385	557676.6474650067	4086941.051444949	1063125.224224345	7791127.9618028635
699.9524752475248	2.9327387861945093e-07	2.5243204547650627e-07	2.2068284333394915e-07	0.9823085668267377	8.819522000000001e-07	4.2482923e-09	6.483796e-08	0.008974094745555867	566924.1484969367	7711531.9482599385	557676.6474650067	4086941.051444949	1113768.010814262	8162264.326244025
1732.920792079208	1.5708496434357518e-07	1.5978479118647645e-07	1.570178282578367e-07	1.0174044608972268	8.819522000000001e-07	8.8556093e-08	6.483796e-08	0.18706593444105923	566924.1484969367	7711531.9482599385	1.0931590046310353	1.0931658906141388	2.183212032392133	2.1832257847932954
3257.3564356435645	5.08127553934749e-07	5.168628898510293e-07	5.079103282618683e-07	1.017408698844182	2.3262118e-06	2.8301311e-07	4.28269795e-07	0.20549283067545784	214941.734884158	1167488.3585941428	1.0458048637261013	1.0458067927547678	2.0886451497601493	2.0886490023492006
5507.0693069306935	7.67784876356057e-07	7.809994040597913e-07	7.674562634564348e-07	1.017428967745327	2.6146839599999996e-06	3.9729057e-07	1.069800181e-06	0.21565600762345635	191227.70003912828	467377.00075225544	1.050052627846598	1.0500532866757781	2.0971439581548745	2.0971452739552423
8827.138613861387	9.472864175842161e-07	9.636327103737688e-07	9.468799397440137e-07	1.0174742114340976	4.371821360000001e-06	1.0265741e-06	1.8461911199999996e-06	0.330193644127263	114368.80851874514	270827.8653187326	1.050167180862345	1.052266381932952	2.1003342709790513	2.104532672938872
13726.831683168319	3.1446614216444115e-08	3.1991830958475985e-08	3.1433058097362096e-08	1.017557178059647	7.642221559999999e-06	2.2266358999999998e-06	2.4864664799999994e-06	0.4396691637074055	65426.001598414805	201088.57449789555	1.0501671086486648	1.050181766186596	2.1003341836839935	2.100363498759387
20957.62376237624	1.1001811563709584e-08	1.1192603501695122e-08	1.0997067808709511e-08	1.0175612413901185	9.001400780000001e-06	3.2125069999999997e-06	3.0515675399999993e-06	0.533064870778653	55546.910111028286	163850.21581400099	1.0858862619556466	1.0858871094980933	2.1717725115059214	2.1717742065908054
31628.613861386144	3.786848826920083e-09	3.852527715721294e-09	3.785215868869727e-09	1.017563338533904	7.407899539999998e-06	3.4169613e-06	3.208801309999999e-06	0.6436955035800977	67495.51573967485	155821.42728556794	1.0602458029590291	1.0602424210663146	2.1204916019264304	2.1204848381410146
47376.63366336634	9.566667825315314e-10	9.732601556695588e-10	9.56254212822965e-10	1.017564403373802	5.419362049999999e-06	3.4024577e-06	3.1361348399999997e-06	0.7953851760444041	92261.78199332523	159431.92034434338	1.0512787495330795	1.0512784098331742	2.1025574969735867	2.1025568175737774
70617.12871287129	1.300061850209826e-10	1.3226119177827174e-10	1.2995011804548413e-10	1.0175648000691457	4.444224219999999e-06	3.5526042999999996e-06	3.0698626799999998e-06	0.9455850983038272	112505.57470747957	162873.7347951994	1.050165856568006	1.0501659233798437	2.1003317113198046	2.10033184494348
104914.85148514851	3.599481456575958e-31	3.6619161219325975e-31	3.5979291125891795e-31	1.0175648830208002	3.902373359999999e-06	3.8073061e-06	3.1204556e-06	1.0842656489814329	128127.15593158931	160233.0121281008	1.06047041779076	1.0604704204219826	2.1209408337474915	2.1209408390099367
155530.69306930696	3.707855856422184e-24	3.772170332670424e-24	3.706256775246005e-24	1.0175648847195025	3.598109849999999e-06	4.1438684e-06	3.3088408000000006e-06	1.1999125547538116	138961.84965003227	151110.3223823884	1.0052717482846358	1.0052717474285493	2.010543494830706	2.010543493118533
230227.72277227725	8.444229216157832e-35	8.590698250386146e-35	8.440587492880328e-35	1.0175648807354465	3.7146951599999996e-06	4.547929e-06	3.8058294800000007e-06	1.2094712051897487	134600.5468723307	131377.40474909556	1.0274964705947973	1.0274964710243097	2.0549929394125925	2.054992940271618
340463.3663366337	8.444229239441236e-35	8.59069829342243e-35	8.440587540463029e-35	1.0175648815623262	4.5877836e-06	5.2775429e-06	4.970164550000001e-06	1.1043254927052517	108985.08813711266	100600.29099036568	1.0501658006561936	1.0501658032691952	2.10033159949618	2.100331604722183
503146.5346534654	8.444229244638226e-35	8.590698266848634e-35	8.440587504915089e-35	1.0175648802437727	6.15602676e-06	6.2736654999999995e-06	6.4056230099999995e-06	0.9988601202658749	81221.21938274355	78056.41999528163	1.0501658006561936	1.0501658032691952	2.10033159949618	2.100331604722183
743230.693069307	1.0923434106962102e-19	1.1112906081514198e-19	1.0918723166794728e-19	1.0175648808157116	7.624170839999998e-06	6.9690908999999995e-06	7.1738098199999994e-06	0.9418975548248893	65580.9019095905	69697.97256208835	1.050165816180405	1.050165803217527	2.10033163236081	2.100331606435054
1097544.5544554456	3.763128180610291e-50	3.8284013577373923e-50	3.761505274001825e-50	1.0175648769684134	8.568330960000001e-06	7.554699e-06	7.566598819999999e-06	0.9364402700239083	58354.42192116257	66079.8876608077	1.050165816180405	1.050165803217527	2.10033163236081	2.100331606435054
1620415.8415841586	1.5244337203835764e-95	1.5508757229259515e-95	1.5237762792666943e-95	1.017564881096701	7.2373772e-06	0.0009287273199999999	7.038604149999999e-06	130.11046977866778	69085.80086167128	71036.812036091	1.0358070850973902	1.0358070858222992	2.0716141701947803	2.0716141716445984
2392069.3069306933	1.559576460517454e-162	1.586628034553217e-162	1.5589038660687404e-162	1.0175648831430026	7.2373772e-06	0.0009287273199999999	6.3554553000000004e-06	136.64956439358755	69085.80086167128	78672.56968985368	1.0358070850973902	1.0358070858222992	2.0716141701947803	2.0716141716445984
