The split time is estimated to be around [0.0, 0.0, 0.0] gens (i.e. 0.25,0.5,0.75 quantile)
Initial Chi-Square distance is 1.1691238631546623e+276 and final Chi-Square distance is 0.00010101183573416972
left_boundaries	IM_lambda00	IM_lambda01	IM_lambda11	IM_rCCR	MSMC_lambda00	MSMC_lambda01	MSMC_lambda11	MSMC_rCCR	msmc_N1	msmc_N2	naive_im_N1	naive_im_N2	im_N1	im_N2
0.0	5.462443893395476e-08	0.0	5.1713019140921054e-08	0.0	8.665901e-07	4.2721889e-09	4.463917199999999e-08	0.00937675957363231	576974.0503612953	11200924.604963554	9153412.094621956	9668745.091781825	18267801.04906391	19296270.05808683
696.270297029703	2.659147755293525e-08	2.658338914961161e-08	2.6579021468415e-08	0.9999300228097251	8.665901e-07	4.2721889e-09	4.463917199999999e-08	0.00937675957363231	576974.0503612953	11200924.604963554	9153412.094621956	9668745.091781825	18306811.791593328	19337477.087930895
1723.8118811881188	1.8879532519613696e-08	1.8879568178379225e-08	1.8879500980518104e-08	1.0000027240269975	8.665901e-07	5.867999e-09	4.463917199999999e-08	0.012879303113519822	576974.0503612953	11200924.604963554	1.0414480236721284	1.0414463814131982	2.0828946368571843	2.0828913523415484
3240.2178217821784	2.274357327245164e-07	2.274361617899488e-07	2.2743535253759323e-07	1.0000027223488768	2.6828529000000004e-06	1.2532787e-07	1.9996192099999995e-07	0.08694826257104218	186368.77183985745	2500476.0781428986	1.039077395283445	1.0390797396635316	2.07815338472325	2.0781580734802514
5478.0990099009905	7.997729362934498e-72	7.997744336864331e-72	7.997715985954246e-72	1.0000027085735328	2.63531018e-06	3.5610680999999995e-07	6.410357889999999e-07	0.21738046797828872	189730.9864298403	779987.6521402771	1.0396499936544876	1.0396499976839886	2.0792985806906255	2.0792985887496216
8780.70297029703	1.0414601162688638e-06	1.0414620789593332e-06	1.041458374229513e-06	1.0000027209035378	4.111606980000001e-06	1.00828906e-06	1.45907428e-06	0.361998474850812	121606.95378525695	342683.0332448873	1.0502048410569549	1.0450649503663585	2.100409682063863	2.0901299006829155
13654.554455445545	3.495109561107615e-08	3.49511618090492e-08	3.495103688175735e-08	1.0000027341836089	7.264069480000001e-06	2.0687527e-06	2.2068823200000002e-06	0.4368626815311213	68831.94074294563	226563.96105434382	1.0397223547939094	1.039667538356276	2.0794447095692976	2.079335076694032
20847.32673267327	1.2367169766911562e-08	1.236719319593317e-08	1.2367148970301604e-08	1.0000027352543603	8.64130346e-06	3.0794294e-06	2.8160678600000003e-06	0.5375455353575815	57861.641164954526	177552.53951870318	1.004031373568779	1.0040341151847816	2.0080627471312202	2.0080682303632256
31462.277227722778	4.157106661565235e-09	4.157114539639537e-09	4.157099670665466e-09	1.0000027359254104	7.273871529999998e-06	3.289267e-06	2.98160686e-06	0.6414653466009597	68739.18489456744	167694.81138100146	1.0030826289151742	1.0030794774390552	2.0061652578281186	2.0061589548758807
47127.42574257426	1.1887121528837603e-09	1.188714400009351e-09	1.188710153604275e-09	1.0000027313324389	5.34104766e-06	3.3620475999999996e-06	3.02441167e-06	0.8037927069809805	93614.59245993698	165321.40943630203	1.0362954856133186	1.0362952182521215	2.0725909712255097	2.0725904365031154
70245.64356435643	2.0524892511826564e-10	2.0524931364279262e-10	2.0524857957788104e-10	1.0000027347046587	4.39127598e-06	3.5365351999999997e-06	3.0342379599999997e-06	0.9525361418956544	113862.12168791996	164786.02093554984	1.0396503062191225	1.0396503215506891	2.079300612437328	2.0793006431004613
104363.36633663367	7.71779458567346e-32	7.717809211742193e-32	7.717781604537795e-32	1.0000027360995543	3.857568749999999e-06	3.8066496e-06	3.12441985e-06	1.0904198841000687	129615.31793827399	160029.7091954527	1.0501783777678861	1.0501782537048017	2.100356755534846	2.100356507408677
154711.88118811883	8.88004893559356e-35	8.88006576271423e-35	8.880033999755406e-35	1.0000027359151233	3.57428395e-06	4.1509081e-06	3.3624839199999997e-06	1.1967844903537186	139888.15857788804	148699.59586304877	1.0115248437086055	1.011524841544789	2.0230496874163193	2.0230496830886864
229016.83168316833	8.880048921674732e-35	8.880065752385373e-35	8.880033985761641e-35	1.0000027363236212	3.7120429e-06	4.5738557e-06	3.89384694e-06	1.202714158689419	134696.71915699035	128407.7180496468	1.0164036949812247	1.0164036924622166	2.032807389961553	2.0328073849235366
