left_time_boundary	im_N1	im_N2	m	M
0.0	19067868.96576944	18189387.624404076	0.0036911206381364365	0.9959411366879057
745.9594059405941	19106633.13683807	18226365.880063996	0.0036911206381364365	0.9999988005938399
1846.8217821782177	2.0405656074343814	2.0405646614001247	1.2792394493516088e-08	0.9999988006436934
3471.455445544554	2.099992068277838	2.0999968863198157	1.802594808319232e-07	0.9999988016799385
5869.039603960397	2.0999494754846575	2.099947229580902	5.984629998282965e-07	0.9999988067441882
9407.336633663366	2.100334993197077	2.0958477887121147	0.000988095555187159	0.9999999999606234
14629.0099009901	2.100336196963369	2.1003603558217696	6.472949988485181e-05	0.9999999999854797
22335.148514851484	2.2625216916282187	2.262488846829755	4.7043227998899596e-05	0.9999999999950193
33707.52475247525	2.076344459160066	2.0763379209281942	3.266823385326512e-05	0.9999999999983363
50490.59405940594	2.081753612432818	2.0817530924993157	1.3058742993648197e-05	0.9999999999991288
75258.71287128713	2.1003322122611405	2.1003315073912114	1.4526358644835956e-06	0.9999999999992165
111810.89108910892	2.1002569111523477	2.100256905997553	2.313892583742126e-27	0.9999999999992165
165753.46534653465	2.0573602307912973	2.057360225753184	2.6623511303591797e-30	0.9999999999992165
245360.396039604	2.099668484528757	2.0996684761898083	1.4893170808003042e-16	0.9999999999992165
362841.58415841585	2.1003314711062866	2.100331466681475	2.6623511303591797e-30	0.9999999999992165
536217.8217821782	2.100331532624067	2.100331527493007	1.3450867690619815e-22	0.9999999999992165
792082.1782178219	2.1003314642533883	2.1003315085298704	4.887965049684433e-06	0.9999999999999805
1169683.1683168316	2.1003315640832723	2.1003314060719704	9.999665122344761e-05	1.0
1726930.693069307	2.100331606550281	2.1003316065691267	9.997868204713303e-05	1.0
2549297.0297029703	2.100331606550281	2.1003316065691267	9.997868204713303e-05	1.0
