left_time_boundary	im_N1	im_N2	m	M
0.0	15114187.899813406	14369577.4787436	0.004274620198188478	0.9975614153649288
703.7277227722773	15132636.439662179	14387117.139126536	0.004274620198188478	0.9999996602521836
1742.2673267326734	2.194984014951663	2.194947256284	5.376780748176575e-08	0.9999996603081744
3274.9207920792082	2.0926349709203254	2.0926420618339443	3.365044388505307e-07	0.9999996608248757
5536.772277227723	2.099872669954888	2.099871795000399	5.283254428322413e-07	0.9999996620190661
8874.752475247526	2.1005157580716727	2.105226586346252	0.0010898017211189333	0.9999999999926572
13800.89108910891	2.1004438279940643	2.1004789258026415	6.812151073910874e-05	0.9999999999972728
21070.693069306933	2.030780113696279	2.0307608962163544	4.9439350445616454e-05	0.999999999999056
31799.20792079208	2.048364194023623	2.0483607329951377	3.2299675777370535e-05	0.9999999999996605
47632.17821782178	2.0671359111456638	2.0671360963207355	1.1037924348710505e-05	0.9999999999997974
70998.0198019802	2.083040619731394	2.0830403511257547	9.14560038090142e-07	0.9999999999998097
105480.19801980199	2.100073392664021	2.100073387460532	3.114808470806499e-26	0.9999999999998097
156369.3069306931	2.268276211802486	2.2682762062120108	2.6623511303591797e-30	0.9999999999998097
231469.30693069307	2.098383399723528	2.0983834055361763	2.6623511303591797e-30	0.9999999999998097
342300.0	2.083040231927472	2.083040240505748	2.6623511303591797e-30	0.9999999999998097
505860.39603960403	2.0830406732201983	2.083040449955665	2.6623511303591797e-30	0.9999999999998097
747239.6039603961	2.0830530475292326	2.083052898926735	4.649299870658775e-05	1.0
1103455.4455445544	2.093515345699181	2.093515001929924	9.976439373722836e-05	1.0
1629158.4158415843	2.1003314434284035	2.100331418072792	9.998298931824399e-05	1.0
2404970.2970297034	2.1003314434284035	2.100331418072792	9.998298931824399e-05	1.0
