The split time is estimated to be around [0.0, 0.0, 0.0] gens (i.e. 0.25,0.5,0.75 quantile)
Initial Chi-Square distance is 2.7996793304582064e+279 and final Chi-Square distance is 0.00010839419863955732
left_boundaries	IM_lambda00	IM_lambda01	IM_lambda11	IM_rCCR	MSMC_lambda00	MSMC_lambda01	MSMC_lambda11	MSMC_rCCR	msmc_N1	msmc_N2	naive_im_N1	naive_im_N2	im_N1	im_N2
0.0	6.486174541316731e-08	0.0	7.10893229070469e-08	0.0	1.0919008999999998e-07	4.7696139e-09	4.4740374000000017e-07	0.01713857985094804	4579170.142638403	1117558.8295261005	7708704.056836822	7033405.011520181	15367756.423432425	14021507.927591085
623.4950495049505	3.3969645304604564e-08	3.3985636256921955e-08	3.400986289839388e-08	0.9998788504157761	1.0919008999999998e-07	4.7696139e-09	4.4740374000000017e-07	0.01713857985094804	4579170.142638403	1117558.8295261005	7708704.056836822	7033405.011520181	15417379.110840283	14066783.560917543
1543.6336633663366	1.523581742909326e-08	1.5236523953073683e-08	1.523586556990622e-08	1.000044792640693	1.0919008999999998e-07	4.7693715e-09	4.4740374000000017e-07	0.017137708838777455	4579170.142638403	1117558.8295261005	1.054101792976656	1.0541032743556273	2.1081996202188087	2.1082025829711784
2901.5445544554455	2.702513370308647e-07	2.7026386902295416e-07	2.702521911834503e-07	1.0000447912554304	3.7645629000000007e-07	1.1678832e-07	1.671657868e-06	0.11404473675827202	1328175.4436882962	299104.2662325447	1.0501314814088856	1.050127000849188	2.100259016300494	2.100250055197938
4905.524752475248	8.40968804089042e-07	8.410078078698384e-07	8.409714632029675e-07	1.000044798527708	8.012160319999999e-07	5.224235099999999e-07	2.5176573e-06	0.3148197943940091	624051.4168842793	198597.32299546883	1.0500178296803284	1.0500175678164867	2.1000317329202063	2.100031209193502
7862.930693069307	1.3943383033388357e-06	1.3944031519192593e-06	1.3943427232860752e-06	1.0000449234646815	1.5339718399999995e-06	1.4459058999999998e-06	3.970445339999999e-06	0.5253620329700374	325951.22476303094	125930.45796721637	1.0488632488409255	1.051304367768066	2.0977264974930874	2.1026087353469287
12227.425742574258	4.811618387410007e-08	4.811843542083064e-08	4.811633733035378e-08	1.0000451992440083	2.6182533e-06	3.3263643e-06	6.786787919999999e-06	0.7073577291562366	190967.00842504427	73672.5540703208	1.0502074489977447	1.0501981471089186	2.100414897923995	2.1003962941463437
18668.41584158416	1.6993190889305615e-08	1.6993986301016337e-08	1.6993245103353505e-08	1.0000452124304497	4.115589410000001e-06	5.5388602e-06	8.635350520000001e-06	0.8687767694628296	121489.28141012003	57901.52916687856	1.1359832236746277	1.1359907335794566	2.271966447320568	2.271981467130226
28173.762376237624	5.883913091743131e-09	5.884188537970242e-09	5.883931805516827e-09	1.0000452231215802	4.616699899999999e-06	5.6832801e-06	7.83713742e-06	0.9126954133041462	108302.46947608617	63798.80474266329	1.118683779279785	1.1186880298506965	2.2373675585490997	2.237376059690923
42201.58415841584	1.9415589038801716e-09	1.9416498061844106e-09	1.9415650995980283e-09	1.000045223611315	4.16680247e-06	4.955221599999999e-06	5.9730107199999985e-06	0.9773792686608656	119996.08899147071	83709.87822369087	1.0457815753340265	1.0457806866381658	2.091563150663967	2.0915613732722456
62903.46534653465	4.5875353414819125e-10	4.587750137376081e-10	4.587549981639023e-10	1.000045225915249	3.689723920000001e-06	4.3408285e-06	4.8176737400000005e-06	1.0204832719668588	135511.4937705149	103784.52900382581	1.0467762814736432	1.0467763685286016	2.093552562944543	2.0935527370544595
93454.75247524753	8.099212772658529e-22	8.099591994577785e-22	8.099238619266791e-22	1.000045226374579	3.4082702500000008e-06	4.050302e-06	4.02927683e-06	1.0891499459254514	146701.98174572567	124091.74675645208	1.176120422281879	1.1761204223029735	2.3522408445606753	2.352240844602864
138541.58415841585	9.347513374133294e-35	9.347951042985888e-35	9.347543204050562e-35	1.0000452262759616	3.35175772e-06	4.0200525e-06	3.6113479199999994e-06	1.1546722706335388	149175.46009262267	138452.45904747944	1.1295325030509635	1.1295325076561034	2.2590650060989663	2.259065015309246
205079.20792079208	9.347513375059391e-35	9.347951039585077e-35	9.34754320582576e-35	1.0000452257676433	3.59154081e-06	4.1861773e-06	3.58135092e-06	1.1672216611026416	139216.01520100783	139612.12156221765	1.0379973821710158	1.0379973830833025	2.075994764339311	2.075994766163884
303274.25742574263	9.347513326868148e-35	9.347951010216469e-35	9.347543176017024e-35	1.0000452267981985	4.387272340000001e-06	4.743869e-06	4.200000160000001e-06	1.1048604781087354	113966.0274657123	119047.6145124718	1.0501658006593206	1.0501658032709964	2.100331601315889	2.1003316065392403
448187.1287128713	1.1646660263599609e-16	1.1647205576982788e-16	1.164669743173502e-16	1.000045225709609	5.73105512e-06	5.8419612e-06	5.771388459999999e-06	1.0157774144891742	87243.96983290574	86634.2654744817	1.0501658032528907	1.050165803191178	2.1003316065057813	2.100331606382356
662046.5346534654	5.270322964841617e-35	5.270569717392995e-35	5.270339783231165e-35	1.000045223599749	6.828351440000001e-06	6.687513e-06	7.096814489999998e-06	0.960493114928362	73224.1163029535	70454.14540630048	1.050165803243212	1.0501658032194996	2.100331606486424	2.100331606438999
977653.4653465347	2.0614318147041072e-62	2.0615283344347496e-62	2.0614383933223563e-62	1.0000452259793853	7.3839625399999975e-06	7.4818073e-06	8.335485559999998e-06	0.9519173004553516	67714.31968830116	59984.50796908346	1.050165803243212	1.0501658032194996	2.100331606486424	2.100331606438999
1443415.8415841584	7.534371711316975e-103	7.534724483697462e-103	7.534395759351765e-103	1.00004522577759	0.0003955753920399999	0.0010443905	0.0010774130166100002	1.4180566443929972	1263.9815571476217	464.07458633942696	1.0489522742581256	1.0489522874821664	2.0979045485162513	2.097904574964333
