The split time is estimated to be around [6814.386615790616, 7708.75226685177, 8603.117917912923] gens (i.e. 0.25,0.5,0.75 quantile)
Initial Chi-Square distance is 9.244955793254128e+277 and final Chi-Square distance is 8.598747975520287e-05
left_boundaries	IM_lambda00	IM_lambda01	IM_lambda11	IM_rCCR	MSMC_lambda00	MSMC_lambda01	MSMC_lambda11	MSMC_rCCR	msmc_N1	msmc_N2	naive_im_N1	naive_im_N2	im_N1	im_N2
0.0	6.660878740092976e-08	0.0	6.145315085496907e-08	0.0	2.1017493999999996e-07	3.9485848999999995e-09	4.6245475999999994e-08	0.030797741939549778	2378970.5851706206	10811868.386866644	7506517.075448527	8136279.312675312	7506531.970690419	8136295.4575594505
753.1049504950496	6.66086553125148e-08	1.2705396989302143e-13	6.145302897893138e-08	1.9842620467784673e-06	2.1017493999999996e-07	3.9485848999999995e-09	4.6245475999999994e-08	0.030797741939549778	2378970.5851706206	10811868.386866644	7506517.075448527	8136279.312675312	7506553.952591667	8136319.2836410515
1864.5148514851487	1.2343469983324376e-14	6.179258428619526e-09	1.2343375451173232e-14	500611.4244134715	2.1017493999999996e-07	6.1791901e-09	4.6245475999999994e-08	0.048195773147798035	2378970.5851706206	10811868.386866644	1.05653469735577	1.0565348218016357	1.0565505959625257	1.0565507204102642
3504.712871287129	1.3449597721136375e-13	6.733064724180951e-08	1.3449494665546435e-13	500616.4986826362	7.64879868e-07	6.7330135e-08	4.7044858680000005e-07	0.10900766470387951	653697.424809199	1062815.3937096703	1.040184685533576	1.0401846724300325	1.0403698662515297	1.0403698531456536
5925.257425742575	7.188455615055438e-13	3.5992322881890713e-07	7.188400562413216e-13	500698.100302314	1.1352541399999998e-06	3.5991855e-07	1.0597485599999997e-06	0.3279436057185716	440430.01684186776	471810.0301075192	1.040009637765865	1.0400099074276012	1.041531937374241	1.0415322074306912
9497.445544554455	1.914559297869521e-12	9.5984661992482e-07	1.914544635050176e-12	501342.68316552875	1.96745778e-06	9.106887199999999e-07	1.7991008799999997e-06	0.4835653986602189	254135.05950811305	277916.6002075437	1.011999921996908	1.011286858975644	2.0239890875683972	2.0225629691049307
14769.20792079208	5.5279717335981154e-14	2.7854923544643878e-08	5.527929397603108e-14	503892.41390796413	3.360401299999999e-06	1.693568e-06	2.53293052e-06	0.5747404190792706	148791.752937365	197399.80866115505	1.0501789410287563	1.0501919718939012	2.1003533169602737	2.1003793786339187
22549.10891089109	2.037152997274239e-14	1.0267245112287934e-08	2.037137395744586e-14	504001.63571455545	4.3823980799999996e-06	2.4286864e-06	2.96494792e-06	0.6611057652654442	114092.7845605482	168637.02617751207	1.0148118982802845	1.0148145954213459	2.029621978864815	2.029627373142107
34030.39603960396	6.7919753488348245e-15	3.423557146012025e-09	6.791923332749835e-15	504061.0543795137	4.449365120000001e-06	2.7771464999999998e-06	3.0725714999999996e-06	0.7384126296985469	112375.5831483661	162730.14313906123	1.0455431294673205	1.0455435547649516	2.0910853306991424	2.091086181294027
50974.25742574258	1.1147013583713747e-15	5.619079896596302e-10	1.1146928215243144e-15	504090.29926320276	3.969472710000001e-06	2.9482505999999997e-06	3.0430088e-06	0.8408580032034906	125961.31439331645	164311.05950137245	1.0449324813391272	1.044932344656936	2.089864198469941	2.0898639251056585
