The split time is estimated to be around [0.0, 0.0, 0.0] gens (i.e. 0.25,0.5,0.75 quantile)
Initial Chi-Square distance is 1.1771104479503701e+276 and final Chi-Square distance is 0.00010073224956006529
left_boundaries	IM_lambda00	IM_lambda01	IM_lambda11	IM_rCCR	MSMC_lambda00	MSMC_lambda01	MSMC_lambda11	MSMC_rCCR	msmc_N1	msmc_N2	naive_im_N1	naive_im_N2	im_N1	im_N2
0.0	5.337730167228435e-08	0.0	5.3498624078909484e-08	0.0	4.8554437e-07	4.2716536e-09	7.643043700000001e-08	0.015202295714298809	1029772.0062123262	6541896.391355187	9367277.556849979	9346034.75525855	18704468.047867246	18662050.675135136
696.3356435643565	2.6719471865193192e-08	2.6718208684517846e-08	2.6719863408810142e-08	0.9999453978057048	4.8554437e-07	4.2716536e-09	7.643043700000001e-08	0.015202295714298809	1029772.0062123262	6541896.391355187	9367277.556849979	9346034.75525855	18734548.819676165	18692063.230766688
1723.970297029703	1.3808583871806766e-08	1.3808400236316027e-08	1.3808584841904935e-08	0.9999866662262354	4.8554437e-07	4.2704214e-09	7.643043700000001e-08	0.015197910464338663	1029772.0062123262	6541896.391355187	1.0417358391287828	1.041730942456908	2.0834709783278895	2.0834611849874296
3240.5247524752476	1.9984585830899597e-07	1.9984320010885642e-07	1.998458723501675e-07	0.9999866636183794	1.6637730000000002e-06	8.4234202e-08	3.9356351849999994e-07	0.08188665416916334	300521.7658899381	1270442.9564652347	1.0410872432698315	1.041087252436632	2.0821737876715813	2.0821738060051764
5478.613861386139	6.385152874636796e-59	6.385067821704803e-59	6.385153323490436e-59	0.9999866444300569	2.28883776e-06	2.806083e-07	9.440005399999999e-07	0.17359872283126562	218451.48168125292	529660.7139652696	1.0415201159429717	1.041520120239163	2.08303953272728	2.08303954131966
8781.524752475249	1.0290784711417647e-06	1.0290647732706893e-06	1.029078543484971e-06	0.9999866540379757	4.1387739600000005e-06	1.0966378e-06	1.6864576e-06	0.37651303255659757	120808.72375064425	296479.4371349745	1.0484451026706159	1.0521149166172554	2.0968902053169547	2.104229833210149
13655.841584158416	3.439436144121999e-08	3.439390135710921e-08	3.4394363871245804e-08	0.9999865879438354	7.058944539999998e-06	2.256744e-06	2.59766344e-06	0.4673989054280736	70832.11904651119	192480.6702441791	1.0468767759931532	1.0468772315075974	2.093753551977192	2.09375446300608
20849.30693069307	1.2243580466688266e-08	1.2243416650167438e-08	1.2243581331945681e-08	0.9999865848765254	8.76658386e-06	3.2067298e-06	3.0986093000000006e-06	0.5405271969461978	57034.759261402876	161362.71197533677	1.0148026262026257	1.0148166266590062	2.029605252402121	2.029633253314882
31465.148514851488	4.143407738951045e-09	4.143352281329382e-09	4.143408031802768e-09	0.9999865801173666	7.55477879e-06	3.3974885e-06	3.1689325700000005e-06	0.6336404227873585	66183.27470578394	157781.83629827123	1.0154365290340859	1.0154372880716718	2.030873058067096	2.030874576142268
47131.78217821783	1.123735565025613e-09	1.1237205282925011e-09	1.123735644448891e-09	0.9999865836370342	5.4800832499999994e-06	3.4602903e-06	3.08961222e-06	0.8075643556094767	91239.48983804217	161832.6069412038	1.0442985032081193	1.0442983845341547	2.0885970064156765	2.088596769067747
70252.17821782178	2.0438094812405124e-10	2.0437821270826386e-10	2.043809625710223e-10	0.9999865807493254	4.3950392399999995e-06	3.5813388e-06	3.0837360399999992e-06	0.9577340315538938	113764.62704801699	162140.98532246624	1.0501658021150728	1.0501658032583598	2.1003316042296873	2.100331606516261
104372.27722772278	4.480067573696463e-27	4.480007612593467e-27	4.480067890378665e-27	0.9999865806841118	3.837572769999999e-06	3.7963980999999997e-06	3.13479255e-06	1.0889842759988946	130290.68892418688	159500.1876599458	1.0415247116336426	1.0415246458273355	2.0830494232668304	2.0830492916542167
154726.73267326734	4.480067570665971e-27	4.480007610427022e-27	4.480067887342023e-27	0.9999865808776536	3.5918983499999996e-06	4.1178003e-06	3.2981105599999996e-06	1.1952960740075442	139202.15754435258	151601.95236147573	1.0352577344166365	1.0352577318581	2.0705154688328213	2.0705154637157483
229037.62376237626	8.86746732899769e-35	8.86734864768073e-35	8.867467955810373e-35	0.9999865807547205	3.7154061999999997e-06	4.5632910999999995e-06	3.75641321e-06	1.2214671821143492	134574.78754274567	133105.697389452	1.0444652622052288	1.044465259238418	2.088930524410002	2.0889305184763804
338703.96039603965	4.4800675716922606e-27	4.480007611046547e-27	4.4800678883800606e-27	0.9999865807855512	4.656178780000001e-06	5.4115799999999994e-06	4.908116210000001e-06	1.1316213073013963	107384.19283805935	101872.0785341796	1.050165800657267	1.0501657980980026	2.100331601314075	2.1003315961955464
500546.5346534654	8.867467342071709e-35	8.867348656755748e-35	8.867467968863989e-35	0.9999865803049163	6.2818606399999995e-06	6.368262099999999e-06	6.451728500000001e-06	1.000230497463655	79594.25218958694	77498.6114186299	1.0501658067079302	1.050165804145096	2.1003316134154018	2.1003316082897334
739390.099009901	2.112274002849837e-20	2.1122457198972515e-20	2.1122741521619202e-20	0.999986574844179	7.374365519999997e-06	6.9417299999999995e-06	7.257051999999999e-06	0.948880037154459	67802.44329413172	68898.50038280008	1.0501658032757915	1.0501656365234022	2.100331606551583	2.1003312730468044
1091871.287128713	1.0315049772572072e-50	1.0314911689326274e-50	1.0315050501837755e-50	0.999986578070218	0.00024421030784	7.562243699999999e-06	7.533036519999998e-06	0.060078996084089356	2047.4156247638266	66374.29656321381	1.0500029985801422	1.0500030136976037	2.1000059971602845	2.1000060273952075
1612049.5049504952	7.082315818625197e-96	7.082221031505723e-96	7.0823163192458e-96	0.9999865810239403	0.0011858511000000002	0.00093354502	0.00045229658904999995	1.1397568439526773	421.6380960476403	1105.4693139521478	1.0501450949561468	1.050145099132174	2.1002901899122937	2.100290198264348
2379712.871287129	1.58120713827691e-162	1.5811859750225905e-162	1.5812072503045333e-162	0.9999865803367151	0.0011858511	0.00093354502	0.0008969092899999999	0.8964497543570051	421.6380960476404	557.4699755869404	1.0501450949561468	1.050145099132174	2.1002901899122937	2.100290198264348
