0.000509551	-91783526.31	0,1.33351e-05,3.20735e-05,5.84045e-05,9.54048e-05,0.000147397,0.000220457,0.00032312,0.000467381,0.000670096,0.00095495,0.00135522,0.00191769,0.00270806,0.00381868,0.00537932,0.00757233,0.0106539,0.0149842,0.021069,inf	195.508,195.508,336.701,446.76,549.477,609.223,607.44,563.754,513.587,475.785,454.127,447.924,456.262,477.358,504.739,525.999,535.231,536.298,535.581,535.581
0.000528762	-91761395.45	0,1.33351e-05,3.20735e-05,5.84045e-05,9.54048e-05,0.000147397,0.000220457,0.00032312,0.000467381,0.000670096,0.00095495,0.00135522,0.00191769,0.00270806,0.00381868,0.00537932,0.00757233,0.0106539,0.0149842,0.021069,inf	97.0208,97.0208,240.15,385.708,557.025,676.671,686.064,611.802,525.084,462.196,427.404,417.074,428.656,460.762,506.348,544.633,562.634,565.626,565.417,565.417
0.000548843	-91748794.42	0,1.33351e-05,3.20735e-05,5.84045e-05,9.54048e-05,0.000147397,0.000220457,0.00032312,0.000467381,0.000670096,0.00095495,0.00135522,0.00191769,0.00270806,0.00381868,0.00537932,0.00757233,0.0106539,0.0149842,0.021069,inf	62.3019,62.3019,186.713,335.211,546.487,716.159,742.63,648.286,535.437,455.67,412.458,399.046,411.565,449.814,508.594,561.391,588.085,594.025,595.862,595.862
0.000568851	-91739998.44	0,1.33351e-05,3.20735e-05,5.84045e-05,9.54048e-05,0.000147397,0.000220457,0.00032312,0.000467381,0.000670096,0.00095495,0.00135522,0.00191769,0.00270806,0.00381868,0.00537932,0.00757233,0.0106539,0.0149842,0.021069,inf	49.3417,49.3417,157.922,297.619,530.22,738.209,782.564,675.109,543.595,452.388,403.61,387.726,399.978,441.673,510.527,576.107,611.485,621.386,627.036,627.036
0.000588396	-91733143.02	0,1.33351e-05,3.20735e-05,5.84045e-05,9.54048e-05,0.000147397,0.000220457,0.00032312,0.000467381,0.000670096,0.00095495,0.00135522,0.00191769,0.00270806,0.00381868,0.00537932,0.00757233,0.0106539,0.0149842,0.021069,inf	44.9445,44.9445,143.174,271.077,514.31,750.615,811.166,694.777,549.741,450.739,398.213,380.242,391.543,435.043,511.85,588.894,632.915,647.705,659.166,659.166
0.000607323	-91727481.92	0,1.33351e-05,3.20735e-05,5.84045e-05,9.54048e-05,0.000147397,0.000220457,0.00032312,0.000467381,0.000670096,0.00095495,0.00135522,0.00191769,0.00270806,0.00381868,0.00537932,0.00757233,0.0106539,0.0149842,0.021069,inf	44.3218,44.3218,136.594,252.911,501.058,758.068,832.287,709.323,554.277,449.967,394.902,375.112,385.05,429.296,512.52,599.956,652.518,673.024,692.562,692.562
0.000625579	-91722654.82	0,1.33351e-05,3.20735e-05,5.84045e-05,9.54048e-05,0.000147397,0.000220457,0.00032312,0.000467381,0.000670096,0.00095495,0.00135522,0.00191769,0.00270806,0.00381868,0.00537932,0.00757233,0.0106539,0.0149842,0.021069,inf	45.4117,45.4117,134.902,240.811,490.972,763.145,848.458,720.197,557.569,449.683,392.919,371.506,379.831,424.111,512.594,609.516,670.459,697.405,727.633,727.633
0.000643159	-91718457.21	0,1.33351e-05,3.20735e-05,5.84045e-05,9.54048e-05,0.000147397,0.000220457,0.00032312,0.000467381,0.000670096,0.00095495,0.00135522,0.00191769,0.00270806,0.00381868,0.00537932,0.00757233,0.0106539,0.0149842,0.021069,inf	47.1858,47.1858,136.197,233.039,483.836,767.193,861.29,728.405,559.9,449.675,391.816,368.934,375.496,419.32,512.158,617.783,686.898,720.913,764.913,764.913
0.000660081	-91714758.04	0,1.33351e-05,3.20735e-05,5.84045e-05,9.54048e-05,0.000147397,0.000220457,0.00032312,0.000467381,0.000670096,0.00095495,0.00135522,0.00191769,0.00270806,0.00381868,0.00537932,0.00757233,0.0106539,0.0149842,0.021069,inf	49.0989,49.0989,139.322,228.35,479.21,770.885,871.81,734.637,561.485,449.822,391.313,367.094,371.804,414.828,511.302,624.941,701.99,743.616,805.129,805.129
0.000676373	-91711465.91	0,1.33351e-05,3.20735e-05,5.84045e-05,9.54048e-05,0.000147397,0.000220457,0.00032312,0.000467381,0.000670096,0.00095495,0.00135522,0.00191769,0.00270806,0.00381868,0.00537932,0.00757233,0.0106539,0.0149842,0.021069,inf	50.872,50.872,143.546,225.867,476.62,774.539,880.685,739.381,562.487,450.052,391.232,365.785,368.601,410.583,510.108,631.153,715.872,765.574,849.27,849.27
0.000692067	-91708513.39	0,1.33351e-05,3.20735e-05,5.84045e-05,9.54048e-05,0.000147397,0.000220457,0.00032312,0.000467381,0.000670096,0.00095495,0.00135522,0.00191769,0.00270806,0.00381868,0.00537932,0.00757233,0.0106539,0.0149842,0.021069,inf	52.3813,52.3813,148.393,224.97,475.65,778.294,888.353,742.986,563.028,450.323,391.454,364.876,365.781,406.551,508.647,636.557,728.669,786.846,898.907,898.907
0.000707197	-91705848.82	0,1.33351e-05,3.20735e-05,5.84045e-05,9.54048e-05,0.000147397,0.000220457,0.00032312,0.000467381,0.000670096,0.00095495,0.00135522,0.00191769,0.00270806,0.00381868,0.00537932,0.00757233,0.0106539,0.0149842,0.021069,inf	53.5957,53.5957,153.543,225.222,475.949,782.191,895.117,745.705,563.202,450.609,391.894,364.273,363.272,402.71,506.976,641.267,740.491,807.481,956.374,956.374
0.000721793	-91703431.44	0,1.33351e-05,3.20735e-05,5.84045e-05,9.54048e-05,0.000147397,0.000220457,0.00032312,0.000467381,0.000670096,0.00095495,0.00135522,0.00191769,0.00270806,0.00381868,0.00537932,0.00757233,0.0106539,0.0149842,0.021069,inf	54.5321,54.5321,158.779,226.304,477.232,786.232,901.185,747.73,563.085,450.892,392.495,363.908,361.019,399.043,505.145,645.383,751.436,827.522,1025.87,1025.87
0.000735887	-91701228.45	0,1.33351e-05,3.20735e-05,5.84045e-05,9.54048e-05,0.000147397,0.000220457,0.00032312,0.000467381,0.000670096,0.00095495,0.00135522,0.00191769,0.00270806,0.00381868,0.00537932,0.00757233,0.0106539,0.0149842,0.021069,inf	55.2404,55.2404,163.963,227.991,479.272,790.398,906.705,749.202,562.732,451.163,393.213,363.733,358.982,395.54,503.193,648.987,761.591,847.007,1115.52,1115.52
0.000749506	-91699212.98	0,1.33351e-05,3.20735e-05,5.84045e-05,9.54048e-05,0.000147397,0.000220457,0.00032312,0.000467381,0.000670096,0.00095495,0.00135522,0.00191769,0.00270806,0.00381868,0.00537932,0.00757233,0.0106539,0.0149842,0.021069,inf	55.7639,55.7639,168.995,230.111,481.889,794.663,911.788,750.233,562.19,451.415,394.018,363.709,357.131,392.189,501.152,652.149,771.032,865.961,1245.05,1245.05
0.000762676	-91697362.68	0,1.33351e-05,3.20735e-05,5.84045e-05,9.54048e-05,0.000147397,0.000220457,0.00032312,0.000467381,0.000670096,0.00095495,0.00135522,0.00191769,0.00270806,0.00381868,0.00537932,0.00757233,0.0106539,0.0149842,0.021069,inf	56.1506,56.1506,173.821,232.545,484.94,798.995,916.514,750.909,561.493,451.645,394.885,363.808,355.44,388.981,499.047,654.928,779.826,884.389,1483.16,1483.16
