left_time_boundary	im_N1	im_N2	m	M
0.0	15030304.108606543	13427039.88903447	0.004440183294725892	0.9963519127392693
632.130693069307	15057763.204598857	13451569.956725817	0.004440183294725892	0.9999990790514237
1565.009900990099	2.1532468383399794	2.1532450565130596	3.9131385612855285e-08	0.999999079150647
2941.732673267327	2.0923886924785147	2.0923939311591786	4.159035352707481e-07	0.999999080705577
4973.465346534654	2.095551587953863	2.095549072130294	8.673342140002223e-07	0.999999085474572
7971.831683168318	2.1004610453524672	2.0935027828369543	0.0011422570032380928	0.9999999999627589
12396.732673267328	2.0957967532449686	2.0956804811328134	8.14654544216472e-05	0.9999999999871487
18926.93069306931	2.0514312108854504	2.0514327934875376	5.2113954794277117e-05	0.9999999999952933
28563.960396039605	2.034731606887754	2.034724303305554	3.396827998757674e-05	0.999999999998209
42786.0396039604	2.0908475158581536	2.090845777373149	1.9294002340556214e-05	0.9999999999992032
63774.65346534654	2.104111906248185	2.1041118879683793	4.994977728005872e-06	0.9999999999994152
94749.1089108911	2.0921116184212187	2.092111615741966	3.016127280719782e-26	0.9999999999994152
140460.39603960398	2.24512615069546	2.2451258641688843	1.3450867690619815e-22	0.9999999999994152
207919.801980198	2.1016068075381256	2.101606803142312	2.6623511303591797e-30	0.9999999999994152
307474.2574257426	2.0956152190992574	2.095615214538583	2.6623511303591797e-30	0.9999999999994152
454394.0594059406	2.0956142786370884	2.0956142354673983	4.350558402810491e-05	1.0
671214.8514851485	2.095613847854812	2.0956138140986083	9.980083357135746e-05	1.0
991198.0198019802	2.098308560381652	2.098308435796104	0.00010002223092737316	1.0
1463405.9405940596	2.0980786727397804	2.098078644194388	9.998948840783103e-05	1.0
2160287.128712871	2.0980786727397804	2.098078644194388	9.998948840783103e-05	1.0
